Titel,URL,Beschreibung,Sentiment,Top-Level-Domain
Hamburger Hafen muss sicher bleiben - ÖDP Bundesverband,https://www.oedp.de/aktuelles/pressemitteilungen/newsdetails/news/hamburger-hafen-muss-sicher-bleiben,"Oct 24, 2022 ... Aber China bekäme durch die Beteiligung Zugang zu sensiblen Daten der deutschen Wirtschaft. Diese Interna können durch andere chinesische ...",negativ,de
Chinas Einfluss auf Europas Häfen: Sind wir wirklich zu abhängig ...,https://www.capital.de/wirtschaft-politik/chinas-einfluss-auf-europas-haefen--sind-wir-wirklich-zu-abhaengig--33160436.html,"Feb 4, 2023 ... Er sieht den Hafen als Knotenpunkt eines Netzwerks chinesischer Beteiligungen an Häfen ... Dass China Deutschland ausbooten könnte, hält ...",neutral,de
Hamburger Hafen: CDU-Chef Merz bleibt bei Nein zu chinesischer ...,https://www.welt.de/politik/deutschland/article241772927/Hamburger-Hafen-CDU-Chef-Merz-bleibt-bei-Nein-zu-chinesischer-Beteiligung.html,"Oct 25, 2022 ... „Jede Form der Beteiligung eines chinesischen Staatsunternehmens an kritischer Infrastruktur in Deutschland gibt der autoritären chinesischen ...",neutral,de
China-Beteiligung an Hafenterminal sorgt für Zwist,https://www.produktion.de/schwerpunkte/industrie-politik/china-beteiligung-an-hafenterminal-sorgt-fuer-zwist-244.html,"Oct 21, 2022 ... ""Deutsche Häfen gehören nicht in chinesische Hand. Zumal Europäer ... Europäische Häfen mit chinesischer Beteiligung. (Bild: Merics).",positiv,de
Cosco-Deal um Hamburger Hafen: Gefährliche Abhängigkeit ...,https://www.iwkoeln.de/presse/iw-nachrichten/juergen-matthes-gefaehrliche-abhaengigkeit.html,"Oct 26, 2022 ... ... Deutschland seine Abhängigkeit von China verringern. Ansprechpartner; Drucken; Teilen. Die Bundesregierung hat die Beteiligung der chinesischen ...",negativ,de
China in Europas Häfen - 2mecs,https://www.2mecs.de/wp/2022/10/china-in-europas-haefen/,"Oct 28, 2022 ... Hutchison hält eine Beteiligung am Hafen von Stockholm. chinesische Beteiligungen an Häfen und Terminals in Deutschland. In Deutschland sind ...",neutral,de
Chinesische Übernahmen: Ausverkauf ist ausgeblieben,https://www.vdi-nachrichten.com/wirtschaft/unternehmen/chinesische-uebernahmen-ausverkauf-ist-ausgeblieben/,"Feb 27, 2024 ... In Deutschland haben chinesische Investitionen im internationalen Vergleich an Bedeutung verloren. Mit 28 Übernahmen und Beteiligungen liegen ...",neutral,com
Auswirkungen der neuen Seidenstraße auf die Bremischen Häfen ...,https://blogs.uni-bremen.de/hafenblog/2020/06/03/auswirkungen-der-neuen-seidenstrasse-auf-die-bremischen-haefen/,"Jun 3, 2020 ... Übersichtskarte der chinesischen Beteiligungen an europäischen Häfen. ... Deutsche Welle (2016): Hafen von Piräus geht an China. Text ...",negativ,de
Biontech & Co.: An diesen deutschen Unternehmen ist China beteiligt,https://www.morgenpost.de/wirtschaft/article236814209/china-deutschland-abhaengigkeit-unternehmen-anteile.html,"Nov 3, 2022 ... Wie abhängig ist unsere Wirtschaft? Nach der Minderheitsbeteiligung des chinesischen Staatskonzerns Cosco an einem Terminal im Hamburger Hafen ...",neutral,de
Cosco-Einstieg in Hamburg: Kein Vergleich mit dem Hafen von Piräus,https://www.swp-berlin.org/publikation/cosco-einstieg-in-hamburg-kein-vergleich-mit-dem-hafen-von-piraeus,"Nov 11, 2022 ... Seit mehr als einer Dekade investieren chinesische Staatsunternehmen in europäische Häfen. In Deutschland hat die China Ocean Shipping ...",negativ,org
Cosco: Hamburg setzt ganz auf China | ZEIT ONLINE,https://www.zeit.de/wirtschaft/2022-10/cosco-hamburg-hafen-china-beteiligung,"Oct 20, 2022 ... cosco-hamburg-hafen-china-beteiligung-bild. Blick auf die ... Ob mit oder ohne Beteiligung könnte China deutsche Unternehmen boykottieren.",negativ,de
Wie China durch Terminal-Beteiligungen in Europa profitiert,https://www.hoerspielundfeature.de/ausverkauf-der-haefen-100.html,"Mar 5, 2024 ... China baut seine maritime Seidenstraße in Europa aus. Die Staatsrederei Cosco besitzt fast vollständig den Hafen von Piräus und ist auch an ...",negativ,de
China und Hamburger Hafen - Deutschland bald noch abhängiger?,https://finanzmarktwelt.de/china-will-beteiligung-an-hamburger-hafen-deutschland-bald-noch-abhaengiger-246369/,"Sep 19, 2022 ... Habeck gegen Beteiligung Chinas an Hamburger Hafen. In Hamburg hat sich eine breite Front aus Politik und Wirtschaft gebildet, die für eine ...",negativ,de
Chinesische Beteiligungen an kritischer Infrastruktur ...,https://www.lto.de/recht/kanzleien-unternehmen/k/investitionskontrolle-aussenwirtschaftsrecht-china-beteiligung-kritische-infrastruktur-hafen-hamburg-tollerort-cosco,"Nov 4, 2022 ... Der chinesische Konzern Cosco will in ein Terminal im Hamburger Hafen investieren und erhitzt damit nicht nur die politischen Gemüter.",negativ,de
Hafen: China-Beteiligung sorgt für Zwist in Bundesregierung,https://www.nordsee-zeitung.de/nachrichten/bericht-regierung-streitet-ueber-china-einstieg-bei-hafen-94908.html,"Oct 20, 2022 ... ... China werden“, sagte er der dpa. „Deutsche Häfen gehören nicht in chinesische Hand. Zumal Europäer sich in China nicht an Häfen beteiligen ...",positiv,de
Faktencheck zur COSCO-Beteiligung - HHLA,https://hhla.de/faktencheck-cosco-beteiligung,"Im Gegenteil: Sie stärkt die Lieferketten, sichert Arbeitsplätze und fördert Wertschöpfung in Deutschland. ... Wird der Hamburger Hafen an China verkauft? Nein, ...",negativ,de
China in Deutschland: Staatsrederei Cosco will Hafenteil in ...,https://www.rnd.de/politik/china-in-deutschland-staatsrederei-cosco-will-hafenteil-in-hamburg-kaufen-macht-sich-deutschland-CHUPJHEU4BCERD4Q7Z4FNVF6KU.html,"Oct 17, 2022 ... Cosco will 100 Millionen Euro für die 35‑Prozent-Beteiligung zahlen. Beim Einstieg von Cosco im Hamburger Hafen könnte es dafür schon zu spät ...",negativ,de
Duisburg und Hamburg: Deshalb haben die deutschen Häfen China ...,https://www.wiwo.de/unternehmen/dienstleister/investor-cosco-eine-absage-waere-eine-katastrophe-fuer-den-hafen-und-deutschland/28683074.html,"Oct 21, 2022 ... Duisburg und auch der Hamburger Hafen stehen unter Druck, weil sie mit dem chinesischen Investor Cosco zusammenarbeiten.",negativ,de
Hamburger Hafen: Gesamtwirtschaftlich beurteilen! - Wirtschaftsdienst,https://www.wirtschaftsdienst.eu/inhalt/jahr/2022/heft/11/beitrag/hamburger-hafen-gesamtwirtschaftlich-beurteilen.html,"Dies geschieht innerhalb der strategischen maritimen Seidenstraße (Beteiligung an Häfen ... 2021 bezog Deutschland knapp 12 % seiner Importe aus China, während 7, ...",negativ,eu
Nicht nur Hamburg! Wie sich China Europas Häfen schnappt - SWZ,https://swz.it/nicht-nur-hamburg-wie-sich-china-europas-haefen-schnappt/,"Nov 2, 2022 ... ... chinesischen Einflusses auf den Hafenbetrieb und die Handelsschifffahrt in Deutschland ... Beteiligung an 14 Häfen in ganz Europa. Chinas Ziel ist ...",negativ,it
Machtwort Scholz: Cosco darf beim Hamburger Container-Terminal ...,https://www.sueddeutsche.de/wirtschaft/cosco-hamburg-hafen-deal-china-1.5851675,"May 10, 2023 ... :Chinesische Beteiligung am Hamburger Hafen könnte kippen. Die ... Insgesamt hingen rund 1,35 Millionen Arbeitsplätze in Deutschland von den Häfen ...",negativ,de
Infografik: Hafen Hamburg: China dominiert den Containerhandel ...,https://de.statista.com/infografik/28562/handelspartner-des-hamburger-hafens-nach-containerumschlag/,"Oct 27, 2022 ... Mehr noch als Logistikunternehmen wie den Hamburger Hafen hat China bei seinen Direktinvestitionen jedoch die deutsche Transportbranche im Blick ...",negativ,com
China kauft ein: Krach um ein Stück vom Hamburger Hafen,https://www.tagesspiegel.de/politik/china-kauft-ein-krach-um-ein-stuck-vom-hamburger-hafen-8784343.html,"Oct 21, 2022 ... ... Hafen in chinesischer Hand, in Deutschland ist Cosco am Duisburger Hafen beteiligt. ... China selbst habe durch seine Beteiligungen breiten ...",positiv,de
Deutschlands China-Strategie - Hamburger Hafen-Deal mit China ...,https://www.srf.ch/news/international/deutschlands-china-strategie-hamburger-hafen-deal-mit-china-bringt-scholz-in-noete,"Oct 21, 2022 ... ... Häfen ein, wo sie mittlerweile mindestens 14 Beteiligungen ... Hafen abhängiger wird und die Chinesen stärkeren Einfluss in Deutschland bekommen.",negativ,ch
Cosco kauft sich beim Hafen Hamburg ein – wo China noch beteiligt ...,https://www.businessinsider.de/wirtschaft/cosco-in-hafen-hamburg-chinas-beteiligungen-an-europas-haefen/,"Oct 26, 2022 ... ... Häfen umzuleiten, sollte Deutschland sich einem Einstieg der Chinesen verweigern. ... Kanzler Scholz will China Beteiligung am Hamburger Hafen ...",neutral,de
Investieren und herrschen: Warum kauft China Häfen und Firmen ...,https://www.inforadio.de/rubriken/welt-macht-china/2022/welt-macht-china-warum-kauft-china-haefen-und-firmen-im-ausland.html,"Nov 15, 2022 ... In Deutschland wird emotional über die geplante Beteiligung eines chinesischen Staatskonzerns an einem Terminal für Container im Hamburger Hafen ...",negativ,de
Deutsche Wirtschaft so abhängig von China wie nie,https://ap-verlag.de/deutsche-wirtschaft-so-abhaengig-von-china-wie-nie/79287/,"Feb 12, 2023 ... ... China, als es selbst dorthin exportiert. Hierzulande wird nicht erst seit der geplanten Cosco-Beteiligung am Hamburger Hafen darüber ...",neutral,de
Europas Häfen sind längst in chinesischer Hand,https://deutsche-wirtschafts-nachrichten.de/700796/europas-haefen-sind-laengst-in-chinesischer-hand,"Oct 23, 2022 ... Die Beteiligung der beiden Betreiber an europäischen Häfen gehört zu ... Deutschland · Deutsche Wirtschaft · Schifffahrt · China. X. DWN Telegramm.",negativ,de
Hamburger Hafen: Politischer Gegenwind für den geplanten ...,https://www.manager-magazin.de/politik/weltwirtschaft/hamburger-hafen-politischer-gegenwind-fuer-den-geplanten-einstieg-der-chinesischen-reederei-cosco-an-einem-hhla-terminal-a-d67d1fb7-f049-4c97-8b4e-d20b813da742,"Oct 21, 2022 ... ... Deutschland."" Gigantsiches Bealt-and-Road-Projekt Chinas. Für China, die größte Handelsnation der Welt, sind die Beteiligungen an Häfen ein ...",negativ,de
Port of Hamburg | China – wichtiger Handelspartner Deutschlands,https://www.hafen-hamburg.de/de/destinationen/china/,Die Wirtschaftsbeziehungen zwischen China und Deutschland haben sich in den vergangenen Jahrzehnten vertieft. Einerseits engagieren sich viele deutsche ...,negativ,de
China Cosco: Einfluss und Entwicklung • Table.Briefings,https://table.media/tag/cosco/,ist weltweit aktiv. Mit einer Beteiligung am Hamburger Hafen besitzt Cosco auch in Deutschland Einfluss. Alle Cosco News von der China.Table Redaktion.,neutral,media
COSCO darf Minderheitsbeteiligung an Hamburger Terminal kaufen,https://www.technik-einkauf.de/einkauf/chinesische-cosco-kauft-sich-in-den-hamburger-hafen-ein-260.html,"Oct 18, 2021 ... Der Hamburger Hafen hat die Bundesregierung indes davor gewarnt, die geplante CTT-Beteiligung Coscos zu untersagen. ""Ein Einstieg der Chinesen ...",negativ,de
Olaf Scholz: Allein gegen alle - Georg Streiter,https://www.georgstreiter.de/scholz-allein-gegen-alle/,"Oct 24, 2022 ... ... China eine Beteiligung am Hamburger Hafen ermöglichen. ... Eine deutsche Beteiligung an einem chinesischen Hafen wäre aber völlig unmöglich.",negativ,de
China: Der nächste große Fehler der deutschen Politik?,https://de.linkedin.com/pulse/china-der-n%C3%A4chste-gro%C3%9Fe-fehler-deutschen-politik-lena-carla-waltle,"Nov 3, 2022 ... Dazu lassen wir Politiker und Unternehmer zu Wort kommen. Was sagen CDU und Grüne zur chinesischen Beteiligung am Hamburger Hafen? Und welche ...",neutral,com
"7. September 2013: China verkündet die Pläne zur ""Neuen ...",https://www.bpb.de/kurz-knapp/hintergrund-aktuell/539650/7-september-2013-china-verkuendet-die-plaene-zur-neuen-seidenstrasse/,"Sep 5, 2023 ... ... deutsche Infrastruktur und Zugriff auf betriebliche Geheimnisse haben könnte. ... Chinesische Beteiligungen an europäischen Terminals und Häfen.",negativ,de
Chinesische Investitonen 2016,https://www.boeckler.de/fpdf/HBS-006673/p_mbf_report_2017_37.pdf,"Sep 25, 2017 ... Unternehmen des chinesischen Mutterkonzernes eine aktive Rolle in den darauffolgenden weiteren. Beteiligungen in Deutschland (EMAG, Kion, Preh,.",neutral,de
China: Das Außenwirtschaftsrecht muss reformiert werden | FDP,https://www.fdp.de/das-aussenwirtschaftsrecht-muss-reformiert-werden,"Nov 2, 2022 ... Die Beteiligung des chinesischen Staatskonzerns Cosco am Hamburger Hafen hat die Schwächen des Außenwirtschaftsrechts offen gelegt: Der Bund ...",negativ,de
LeMO Kapitel - Kaiserreich - Außenpolitik - Boxeraufstand,https://www.dhm.de/lemo/kapitel/kaiserreich/aussenpolitik/boxeraufstand,... China Häfen gepachtet. Wichtigster deutscher Stützpunkt war die Hafenstadt ... chinesischen Kaiserhauses nach Deutschland vor. Christian Preuße.,negativ,de
Europa ist auf Trump nicht vorbereitet | Centre for European Reform,https://www.cer.eu/in-the-press/europa-ist-auf-trump-nicht-vorbereitet,"Jan 23, 2024 ... EU lässt Übernahme von Häfen durch Chinesen zu ... Jedoch wurden Bedenken in Deutschland laut, als China eine Beteiligung am Hamburger Hafen ...",neutral,eu
Einstieg Chinas in Hamburg besiegelt: Cosco unterschreibt ...,https://www.merkur.de/wirtschaft/vertrag-cosco-hamburg-china-hhla-tollerort-terminal-minderheitsbeteiligung-zr-92351237.html,"Jun 21, 2023 ... In Antwerpen und Rotterdam gibt es chinesische Minderheitsbeteiligungen an Terminals. ... Hamburg ist dagegen einer der letzten großen Häfen ...",neutral,de
Seehäfen und digitale Infrastruktur: Kontroverse Debatte bei AfD ...,https://logistik-heute.de/news/seehaefen-und-digitale-infrastruktur-kontroverse-debatte-bei-afd-parteitag-ueber-einfluss-chinas-193558.html,"Jan 13, 2025 ... Die AfD hat sich für eine Begrenzung der Beteiligungen chinesischer Unternehmen an Seehäfen und digitaler Infrastruktur in Deutschland ...",negativ,de
Chinas Expansion stockt in Zentralamerika | Special ...,https://www.gtai.de/de/trade/zentralamerika/specials/chinas-expansion-stockt-in-zentralamerika-910212,"Dec 27, 2022 ... Laufende und geplante Großprojekte mit chinesischer Beteiligung ... China ist der zweitgrößte Nutzer des Panamakanals nach den USA und es betreibt ...",positiv,de
HHLA: MSC-Beteiligung riskant für den Hamburger Hafen,https://www.kritischeaktionaere.de/hhla/hhla-msc-beteiligung-riskant-fuer-den-hamburger-hafen/,"Jun 12, 2024 ... Deutsche Bank AG · Deutsche Börse AG · Deutsche Post AG/DHL ... Beteiligung der chinesischen Reederei COSCO am Containerterminal Tollerort.",neutral,de
Übernahme: Kompromiss für Verkauf des Hamburger Hafens an ...,https://industriemagazin.at/news/kompromiss-fuer-verkauf-des-hamburger-hafens-an-chinesen/,"Oct 25, 2022 ... Im Streit innerhalb der deutschen Regierung um einen chinesischen Einstieg bei einem Containerterminal im Hamburger Hafen zeichnet sich ein ...",neutral,at
Hamburger Hafenrundfahrt im Regierungsviertel,https://verfassungsblog.de/hamburger-hafenrundfahrt-im-regierungsviertel/,"Oct 25, 2022 ... Der jüngste Streit um die geplante Beteiligung der chinesischen Reederei COSCO an einem Terminal im Hamburger Hafen hat die ...",negativ,de
China: der gefürchtete Partner | Tagesspiegel,https://interaktiv.tagesspiegel.de/lab/china-der-gefuerchtete-partner/,"Sep 16, 2019 ... Ausgerechnet der deutsche Industrieverband BDI, dessen Mitglieder eng mit China ... Häfen und Brücken mit chinesischer Beteiligung. OECD/eigene ...",neutral,de
China-Reise: Der enthusiastische Handelsreisende Olaf Scholz - GPPi,https://gppi.net/2022/11/03/china-reise-der-enthusiastische-handelsreisende-olaf-scholz,"Nov 3, 2022 ... Er boxte die Beteiligung des chinesischen Staatsunternehmens ... chinesischen Hafen in Deutschland und Europa” an. Als Vizekanzler ...",negativ,net
"Hafen-Deal mit China: Kühnert wehrt sich bei ""Markus Lanz""",https://www.t-online.de/nachrichten/deutschland/gesellschaft/id_100071074/hafen-deal-mit-china-kuehnert-wehrt-sich-bei-markus-lanz-.html,"Oct 26, 2022 ... Kevin Kühnert weist die Kritik an einer Beteiligung Chinas am Hamburger Hafen als ""Aktionismus"" zurück. Mit seiner Ansicht steht er aber bei ...",negativ,de
COSCO withdraws from Duisburg Gateway Terminal / Duisburger ...,https://www.linkedin.com/pulse/cosco-withdraws-from-duisburg-gateway-terminal-steigt-von-massenbach,"Oct 28, 2022 ... Am Duisburger Hafen hatte der chinesische Staatskonzern bereits eine Beteiligung an einem Terminal erworben. ... German Chancellor Olaf ...",neutral,com
DEAL MIT CHINA DROHT ZU PLATZEN: Hamburger Hafen wird als ...,https://www.youtube.com/watch?v=aVOkkqI7viA,"Apr 12, 2023 ... ... chinesische Beteiligung zugelassen werden soll. Das Kabinett ... DW Deutsch•415K views · 13:45 · Go to channel · Digitale Bedrohung, reale ...",neutral,com
Kommentar: Die deutsche China-Politik ist zum Scheitern veruteilt,https://rp-online.de/nrw/staedte/duisburg/kommentar-die-deutsche-china-politik-ist-zum-scheitern-veruteilt_aid-78705925,"Oct 22, 2022 ... China hat es auf die europäischen Häfen abgesehen. In Duisburg wird ein Terminal mit dem Regime von Xi gebaut, in Hamburg will der Kanzler ...",negativ,de
Die deutsch-chinesischen Beziehungen am Scheideweg - CASSIS ...,https://www.cassis.uni-bonn.de/de/publikationen/die-deutsch-chinesischen-beziehungen-am-scheideweg/pdf/@@download/file,"Dec 25, 2022 ... ten COSCO in andere europäische Häfen investieren würde und die Beteiligung der Absicherung des Hamburger Hafens gelte. Doch dies ist ein ...",negativ,de
Voller Erfolg für China: Die deutsch-chinesischen ...,https://libmod.de/voller-erfolg-fuer-china-die-deutsch-chinesischen-regierungskonsultationen/,"Jun 22, 2023 ... Olaf Scholz jedoch, der gegen den Rat wirklich aller Experten im Alleingang eine Beteiligung einer chinesischen Staatsfirma am Hamburger Hafen ...",negativ,de
„Zeitenwende für Europa“ · Deutsche Atlantische Gesellschaft e.V.,https://ata-dag.de/aktuelles/veranstaltungsrueckblick/zeitenwende-fuer-europa/18936/,"„Häfen sind das chinesische Gas“, mahnte er und spielte auf die Beteiligung der Chinesen bei unzähligen Häfen in Europa und der übrigen Welt an. Mit ein ...",negativ,de
Angst vor feindlichen Übernahmen - „Wir brauchen eine Beyond ...,https://www.cicero.de/wirtschaft/feindiche-uebernahmen-deutsche-unternehmen-china-corona-johannes-vogel-fdp/plus,"Mar 24, 2020 ... ... deutsche-unternehmen-china-corona-johannes-vogel-. Container im Hamburger Hafen /dpa. Angst vor feindlichen Übernahmen - „Wir brauchen eine ...",neutral,de
Container | taz.de,https://taz.de/Container/!t5030892/,... Chinesen machen Ernst im Hafen. Nach ihrem Einstieg im Hamburger Hafen greift die ... Häfen. Ein Streik am Ende der Lieferkette. Während der Stau der ...,negativ,de
China verbessert die Einreise- und Aufenthaltsbestimmungen für ...,https://german.shanghai.gov.cn/ge-Policies/20240523/f778566d2b154313a96b3e95be3c7881.html,Ausländische Führungskräfte und Techniker von Unternehmen mit ausländischer Beteiligung ... China hat für Staatsangehörige aus 54 Ländern in 31 Häfen in 18 ...,negativ,gov.cn
"China darf beim Hamburger Hafen einsteigen, aber nur mit 24,9 ...",https://de.euronews.com/business/2022/10/26/china-darf-beim-hamburger-hafen-einsteigen-aber-nur-mit-249,"Oct 26, 2022 ... Das chinesische Staatsunternehmen Cosco darf beim Hamburger Hafen einsteigen, aber die Beteiligung soll weniger hoch ausfallen als ursprünglich ...",negativ,com
Newsletter,https://www.urgewald.org/sites/default/files/media-files/urgewald_China_Newsletter_Dez_2024.pdf,"Dec 18, 2024 ... deutsche Votum gegen die Zusatzzölle sind auch Lobbybemühungen der ... In Peru ist ein von China kontrollierter Mega-Hafen eröffnet worden,.",negativ,org
Hafen-Chefin Angela Titzrath verteidigt Einstieg von Cosco am ...,https://www.presseportal.de/pm/9377/5359717,"Nov 2, 2022 ... ... Beteiligung nun auf weniger als 25 Prozent gedeckelt. Die öffentliche Kritik an chinesischen Unternehmen belaste das deutsch-chinesische ...",negativ,de
Lockdown in Shanghai und Ukraine-Krieg – Streitigkeiten aufgrund ...,https://www.luther-lawfirm.com/newsroom/blog/detail/lockdown-in-shanghai-und-ukraine-krieg-streitigkeiten-aufgrund-von-stoerungen-der-in-ternationalen-lieferkette,"May 17, 2022 ... ... Hafen der Welt ... So wird es bei einem vereinbarten deutschen Gerichtsstand mangels Vollstreckungsabkommen zwischen Deutschland und China ...",neutral,com
Frachtmarkt-Updates | 5. Februar 2025 - Deutschland - UPS,https://www.ups.com/de/de/supplychain/resources/news-and-market-updates/market-update-february-5-2025.page,"Feb 5, 2025 ... Die USA führt 10 %-Zoll auf chinesische Importe ein; Zölle für Kanada und Mexiko wurden aufgeschoben. ... Häfen der US-Ost- und Golfküste zu ...",negativ,com
(PDF) Hamburger Hafen: Gesamtwirtschaftlich beurteilen!Port of ...,https://www.researchgate.net/publication/365856876_Hamburger_Hafen_Gesamtwirtschaftlich_beurteilenPort_of_Hamburg_Assessing_the_overall_economy,"le Abhängigkeiten Deutschlands von China. Daher wäre. es ein Fehler, sich ... German economy made by different institutions. Our method permits one to ...",neutral,net
