Titel,URL,Beschreibung,Sentiment,Top-Level-Domain
"Volle Kraft voraus: So weit sind selbstfahrende Autos, Busse, Schiffe ...",https://captn.sh/volle-kraft-voraus-so-weit-sind-selbstfahrende-autos-busse-schiffe-und-zuege/,"Apr 20, 2023 ... ... Autonome Schifffahrt: Personenfähren Ausblick weltweit Schienenverkehr Akzeptanz von autonomen Fahrzeugen in Deutschland. Deutschland bewegt ...",neutral,sh
Gastbeitrag: Autonome Schifffahrt birgt Riesen-Potenzial,https://www.schifffahrtundtechnik.de/nachrichten/intermodaler-verkehr/gastbeitrag-autonome-schifffahrt-birgt-riesen-potenzial-3231215,"Sep 14, 2022 ... „Da gibt es gleich mehrere Bereiche. Zum einen hat die Binnenschifffahrt in Deutschland und Europa ein riesiges Nachwuchsproblem und das ...",negativ,de
Zusammenstoß mit einem autonomen Schiff: Wer haftet? - CAPTN,https://captn.sh/zusammenstoss-mit-einem-autonomen-schiff-wer-haftet/,"Sep 21, 2023 ... Bei der Binnenschifffahrt oder dem Verkehr auf nationalen Gewässern greift natürlich das deutsche Recht, aber viele Schiffe sind im ...",neutral,sh
Autonome Schifffahrt voranbringen - THB,https://www.thb.info/rubriken/politik-konjunktur/detail/news/autonome-schifffahrt-voranbringen.html,"Jul 20, 2018 ... ... Deutschland im ersten Halbjahr 2018. Die Abgeordneten erkundigen sich nach tatsächlichen Ausfuhren und nach der Verteilung dieser Waffen auf ...",negativ,info
Untitled,https://forschungsinformationssystem.de/servlet/is/Entry1021..Display/?displayType=2&clsId2=276932&clsId1=276660&category=1021&clsId0=276654&classificationId=276932&pageSize=10&countCategory=1002&subTemplate=FisBmvbw.FollowupSubEntries2Ajax&pageSizeCategory=139&startIndex=8&ni=&moreElmId=more_results_sb&ee=0,Maßnahmen zur Entwicklung maritimer Kompetenzen in Deutschland ... Sicht der Anwender auf die autonome Schifffahrt. Synthesebericht gehört zu ...,negativ,de
Autonome Schiffe auf voller Fahrt voraus,https://www.ferchau.com/de/de/blog/11-07-2024-autonome-schiffe-auf-voller-fahrt-voraus-6511,"Jul 10, 2024 ... Deutschlands erste Zentrale für ferngesteuerte Binnenschifffahrt haben Vertreter der belgischen Firma Seafar, der HGK Shipping und der Reederei ...",neutral,com
Deutschland spricht über 5G - YouTube,https://www.youtube.com/channel/UCzYluvHp_2P7zvpss5twG1Q,Deutschland spricht über 5G. @Dspricht5G. 921 subscribers•139 videos. Die ... Autonome Schifffahrt ahoi? #5G #shorts #Gigabitstrategie. 495 views · Sind ...,negativ,com
"Autonome Schifffahrt-Ethische, Legale und Soziale Aspekte",https://elib.dlr.de/188704/,"... Autonome Schifffahrt - Ethische, Legale und Soziale Aspekte. Vortragsreihe der Maritimen Woche Bremen 2022, 2022-09-23 - 2022-09-29, Bremen, Deutschland.",neutral,de
Autonomes Fahren auf Wasserwegen und Schienen Ausarbeitung,https://www.bundestag.de/resource/blob/562380/a13d452255805109ecca58a42831619f/wd-5-071-18-pdf-data.pdf,"May 30, 2018 ... die Risiken autonomer Schifffahrt auf dem ... Innerhalb der Bundesrepublik Deutschland sind für das autonome Fahren auf der Schiene vor.",negativ,de
"Olaf Landsiedel – Hamburg, Hamburg, Deutschland | Berufliches ...",https://de.linkedin.com/in/olaflandsiedel,"Professor for Computer Science, Head of Institute for Networked Cyber-Physical Systems at Hamburg University of Technology (TUHH) · Standort: Hamburg · 500+ ...",neutral,com
