Titel,URL,Beschreibung,Sentiment,Top-Level-Domain
Studien zum Seevölkerrecht und zur maritimen Sicherheit / Studies ...,https://www.duncker-humblot.de/en/reihe/studien-zum-seevoelkerrecht-und-zur-maritimen-sicherheit-studies-on-the-law-of-the-sea-and-maritime-security-ssms-258/?page_id=1,"Absicht der Herausgeber ist es, die wissenschaftliche Diskussion über das internationale Seerecht und die maritime Sicherheit in Deutschland zu stimulieren und ...",negativ,de
Enhancing Security Cooperation in and with Asia - giz.de,https://www.giz.de/en/worldwide/87412.html,The project is implemented jointly by Deutsche Gesellschaft für Internationale Zusammenarbeit (GIZ) GmbH and Expertise France. ... Maritime Security and Crisis ...,neutral,de
Allies through Thick and Thin,https://www.usmcu.edu/Outreach/Marine-Corps-University-Press/MCU-Journal/JAMS-vol-13-no-2/Allies-through-Thick-and-Thin/,"After 1990, Germany's naval service was simply called the Deutsche Marine, or the German Navy. ... Maritime Security, 22 June 2022. Werner Rahn, “German ...",positiv,edu
The European Union and Arctic Security from a Nordic and German ...,https://www.kas.de/documents/272774/272823/Looking+North.pdf/b26c2789-c097-16b9-ffc3-8e51be096123?version=1.0&t=1630920796762,His research interests focus on the politics of marine environmental governance (including and focusing on the Polar oceans) as well as on Arctic and regional ...,positiv,de
Maritime Terrorism and Piracy: The Development of Maritime ...,https://ediss.sub.uni-hamburg.de/bitstream/ediss/10506/1/HabilitationPatriciaSchneider2023.pdf,der maritimen Sicherheit (Maritime Security Governance). In diesem Buch werden daher sowohl die Art ... 3 The Relevance of Maritime Security for Germany ...,negativ,de
Holger Klindt und Petra Mahnke_Präsentation -Erdbeobachtung ...,https://www.arctic-office.de/fileadmin/user_upload/www.arctic-office.de/Veranstaltungen/Erdbeobachtung_in_der_Arktis/Holger_Klindt_und_Petra_Mahnke_GMT.pdf,Echtzeitdienste für die Maritime Sicherheit“ beteiligt (3 Mio /. Jahr) ... Deutsche Unternehmen der Zivilen Maritimen Sicherheitstechnik erwirtschaften einen.,negativ,de
"Epilogue: The German Navy, Maritime Security and Zeitenwende ...",https://link.springer.com/chapter/10.1007/978-3-658-46626-8_9,"Dec 7, 2024 ... Epilogue: The German Navy, Maritime Security and Zeitenwende. Chapter; First Online: 07 December 2024. pp 301–320; Cite this chapter.",positiv,com
Cooperative strategy: a view from Germany | The Australian Naval ...,https://navalinstitute.com.au/cooperative-strategy-a-view-from-germany/,"May 28, 2015 ... ... German Navy. Stripped of the word 'operations', 'maritime security' (or Maritime Sicherheit in German) increasingly turned into a catch-all ...",positiv,com.au
MS&D - the international conference on maritime security and ... - SMM,https://www.smm-hamburg.de/konferenzen/msd,"Die internationale ""Conference on maritime security and defence"" (MS&D) kooperierte erstmals mit dem Deutschen Maritimen Institut (DMI). Das Motto der MS&D- ...",neutral,de
Gesellschaft für Maritime Technik e.V.,https://www.maritime-technik.de/,Expedition OCEAN CHANGE 2022. Video. BMWi-Studie Maritime Wertschöpfung und Beschäftigung in Deutschland - 2021 ... maritime Sicherheit“. Herausgegeben von ...,neutral,de
Internationale Maritime Sicherheit - CONDOR,https://www.condor-sicherheit.de/sicherheit/wasser/internationale-maritime-sicherheit,Seit November 2013 ist CONDOR als eines der ersten Unternehmen in Deutschland durch das BAFA zur bewaffneten Sicherung von internationalen Seeschiffen ...,neutral,de
Fachkonferenz zum Thema “Maritime Sicherheit” – DST2025,https://deutscher-schifffahrtstag.de/index.php/events/fachkonferenz-zum-thema-maritime-sicherheit/,Veranstalter dieser Fachtagung sind der Deutsche Marinebund (DMB) und der Verband Deutscher Reeder (VDR). Detailierter Informationen zur Veranstaltung ...,neutral,de
"Maritime Sicherheit, Kritische Infrastrukturen, Landes- und ...",https://www.hsu-hh.de/ifms/maritime-sicherheit-kritische-infrastrukturen-landes-und-buendnisverteidigung-veranstaltungsbericht-zum-5-netzwerktreffen-maritime-sicherheit/,"Sep 17, 2024 ... ... Deutschen Marine. Bedrohungen maritimer Sicherheit sind vielfältig. Mit Blick auf die Bundesrepublik, ihr Küstengebiet und ihre ...",negativ,de
MarineForum - Mittler Report Verlag,https://mittler-report.de/en/marineforum-en/,"Jan 10, 2025 ... MarineForum Observing maritime developments Publisher: German Maritime Institute / Deutsches Maritimes ... security policy Naval and maritime ...",positiv,de
Maritime Technologien - Förderberatung „Forschung und Innovation ...,https://www.foerderinfo.bund.de/foerderinfo/de/foerderung/bund/mobilitaet/maritime-technologien/maritime-technologien_node.html,"Maritime Technologien unterstützen die deutsche Wirtschaft bei der Beschaffung von Rohstoffen und Wirtschaftsgütern. Forschung und Entwicklung in Schiffbau, ...",negativ,de
Ploß: Maritime Wirtschaft braucht dringend Rückenwind ...,https://cduhamburg.de/ploss-maritime-wirtschaft-braucht-dringend-rueckenwind/,"Der Hamburger Hafen und die angebundenen Wasserstraßen sichern in ganz Deutschland Wohlstand, Beschäftigung und Versorgungssicherheit.“ Vollbildschirm. Previous",negativ,de
Trainingszentrum Maritime Schiffssicherheit der WSV - GDWS,https://www.gdws.wsv.bund.de/DE/gdws/Bildungseinrichtungen/TZMS/TZMS-node.html,... Deutschen Marine in Notsituationen. Die theoretischen Inhalte werden im Trainingszentrum Maritime Schiffssicherheit der WSV ( TZMS - WSV ) in Neustadt ...,negativ,de
Bekanntmachung,https://www.ptj.de/lw_resource/datapool/systemfiles/cbox/4073/live/lw_bekdoc/bekanntmachung-echtzeittechnologien_maritime-sicherheit.pdf,"Dec 7, 2017 ... Im hieraus resultierenden Markt ist die deutsche Industrie mit ... zeittechnologien für die Maritime Sicherheit“ zur Verfügung gestellt.",negativ,de
4th International Symposium MARISSA 2024,https://marissa-days.org/Marissa-Days/event/encPkzOy0JpW-2B-Y-3D-/,... Germany. The internationally well ... Establishing and maintaining maritime safety and security application is a must for all maritime branches.,positiv,org
