Titel,URL,Beschreibung,Sentiment,Top-Level-Domain
Dekarbonisierung der Schifffahrt: Ein neuer Kurs für die maritime ...,https://www.fiveglaciers.com/post/dekarbonisierung-der-schifffahrt-ein-neuer-kurs-fur-die-maritime-logistik,"Die Schifffahrtsbranche arbeitet intensiv an der Dekarbonisierung, um Treibhausgasemissionen zu senken. Erfahren Sie, welche Maßnahmen und Herausforderungen ...",negativ,com
BCG und ABS unterstützen durch gemeinsames Know-how die ...,https://www.businesswire.com/news/home/20221207005875/de,"Dec 8, 2022 ... ... Dekarbonisierung, und . ... BCG und ABS unterstützen durch gemeinsames Know-how die Dekarbonisierung der Schifffahrt- und Offshore-Branche.",negativ,com
Port of Hamburg | HPA und koreanische Partnerhäfen wollen ...,https://www.hafen-hamburg.de/de/presse/news/hpa-und-koreanische-partnerhaefen-wollen-gemeinsam-dekarbonisierung-der-schifffahrt-vorantreiben/,"HPA und koreanische Partnerhäfen wollen gemeinsam Dekarbonisierung der Schifffahrt vorantreiben. 27.09.2024 09:21 Umwelt. Die Hamburg Port Authority (HPA), ...",negativ,de
Nachhaltige Schiff- und Luftfahrt: Allianzen zur Dekarbonisierung ...,https://www.kooperation-international.de/laender/amerika/usa/nachrichten/detail-laendereinstiegsseite/info/nachhaltige-schiff-und-luftfahrt-allianzen-zur-dekarbonisierung-der-weltweiten-transportlogistik-wachsen-und-gehen-in-die-umsetzung,"Mar 18, 2025 ... ... Dekarbonisierung von Luft- und Schifffahrt sind fünf neue Unternehmen beigetreten. Gemeinsam bringen die Partner die Allianzen in die ...",negativ,de
Dekarbonisierung der Schifffahrt • pro-physik.de - Das Physikportal,https://pro-physik.de/nachrichten/dekarbonisierung-der-schifffahrt,"Jun 2, 2021 ... Dekarbonisierung der Schifffahrt. Neues Institut für Maritime Energiesysteme entwickelt neue Technologien für alle Schiffstypen. Schiffe ...",neutral,de
„Der Motor für die Dekarbonisierung der Schifffahrt“,https://presse.vorarlberg.at/land/public/-Der-Motor-f-r-die-Dekarbonisierung-der-Schifffahrt,"Sep 13, 2023 ... In gewisser Weise ist Kräutler der Motor für die Dekarbonisierung der Schifffahrt.“ „Der Beitrag der Firma Kräutler ist umso wichtiger, als wir ...",negativ,at
Auf dem Weg zum ... - BMWK Newsletter Energiewende,https://www.bmwk-energiewende.de/EWD/Redaktion/Newsletter/2023/09/Meldung/news2.html,"... Dekarbonisierung schaffen. Bis es so weit ist, könnten möglichst ... Dekarbonisierung von Schifffahrt und Schiffbau zu schaffen. Auf der 13 ...",neutral,de
IMO-Tagung: Fortschritte bei der Dekarbonisierung,https://www.oceancare.org/stories_and_news/imo-tagung-fortschritte-bei-der-dekarbonisierung-des-seeverkehrs/,"7 days ago ... Bei dem Treffen wurde beschlossen, ein neues System von Strafen und Belohnungen für die Dekarbonisierung der Schifffahrt einzuführen, den ...",negativ,org
Schifffahrt: „Nur die Regulatorik kann die Branche zur ...,https://www.dvz.de/unternehmen/see/detail/news/schifffahrt-nur-die-regulatorik-kann-die-branche-zur-dekarbonisierung-zwingen.html,"May 3, 2023 ... Schifffahrt: „Nur die Regulatorik kann die Branche zur Dekarbonisierung zwingen“. Ammoniak, Methanol, Wasserstoff: Welcher Schiffsantrieb ...",negativ,de
Wärtsilä 25-Motor ebnet den Weg zur Dekarbonisierung in der ...,https://www.wartsila.com/deu/medien/veroffentlichungen-englisch/lokale-veroffentlichungen/07-09-2022-wartsila-25-motor-ebnet-den-weg-zur-dekarbonisierung-in-der-schifffahrt,"Sep 7, 2022 ... Wärtsilä 25-Motor ebnet den Weg zur Dekarbonisierung in der Schifffahrt ... Der Technologiekonzern Wärtsilä stellt seinen neuen ...",neutral,com
Neue Förderung für die klimaneutrale Schifffahrt - BMWK,https://www.bmwk.de/Redaktion/DE/Pressemitteilungen/2023/08/20230831-neue-foerderung-fuer-die-klimaneutrale-schifffahrt.html,"Aug 31, 2023 ... ... Dekarbonisierung von Schifffahrt und Schiffbau zu schaffen. Für den neuen Förderschwerpunkt MARITIME.zeroGHG stehen 30 Millionen Euro zur ...",negativ,de
Schifffahrt: A.P. Moller-Maersk forciert Dekarbonisierung mit grünem ...,https://www.iwr.de/news/schifffahrt-a-p-moller-maersk-forciert-dekarbonisierung-mit-gruenem-methanol-news37578,"Aug 25, 2021 ... Schifffahrt: A.P. Moller-Maersk forciert Dekarbonisierung mit grünem Methanol - News aus der Welt der Regenerativen Energiewirtschaft vom ...",neutral,de
EH Group und NIM spannen für Dekarbonisierung der Schifffahrt ...,https://punkt4.info/nachrichten/detail/news/eh-group-und-nim-spannen-fuer-dekarbonisierung-der-schifffahrt-zusammen/,"Nov 26, 2024 ... „Der maritime Sektor ist reif für eine disruptive Dekarbonisierung, die nur durch die Kombination starker Technologielösungen mit umfassender ...",negativ,info
ET3: Nachhaltige Schifffahrt: Wissenstransfer mit Albanien und ...,https://www.tuhh.de/et3/startseite/2024-12-20-nachhaltige-schifffahrt-wissenstransfer-mit-albanien-und-montenegro,"Dec 20, 2024 ... Carlos Jahn, Leiter des ausrichtenden Instituts für Maritime Logistik: „Die Dekarbonisierung gehört zu den zentralen Herausforderungen für die ...",negativ,de
Saubere Schifffahrt im Hafen – Unterstützung für die ...,https://www.spd-fraktion-hamburg.de/buergerschaft/antraege/detail/saubere-schifffahrt-im-hafen-unterstuetzung-fuer-die-dekarbonisierung-der-binnenschiffe,"Oct 1, 2024 ... Auf Bundesebene laufen derzeit mehrere Strategieprozesse zur Dekarbonisierung der Schifffahrt, wie z. B. die Erarbeitung eines Nationalen ...",negativ,de
Länderübergreifende Zusammenarbeit für eine emissionsfreie ...,https://www.hamburg-port-authority.de/de/aktuelles-presse/default-5cd2a39da0c7c45d3e90d86189e2fb1f,"Jun 21, 2024 ... ... Schifffahrt auch der Organisation des Forums dient. Ziel ist ... Dekarbonisierung der Schifffahrt.“ Weitere Informationen zum Forum ...",neutral,de
Mit E-Methanol die Schifffahrt dekarbonisieren – EU Projekt ...,https://www.steinbeis-europa.de/de/aktuelles/beitrag/mit-e-methanol-die-schifffahrt-dekarbonisieren-eu-projekt-poseidon-zeigt-erste-erfolge-nach-einem-jahr,"Oct 23, 2024 ... EU-Projekt PoseidonMit E-Methanol die Schifffahrt dekarbonisieren – EU Projekt POSEIDON zeigt erste Erfolge nach einem Jahr ... Im EU-Projekt ...",negativ,de
Alternative Kraftstoffe und Technologien in der Schifffahrt | VDI,https://www.vdi.de/news/detail/alternative-kraftstoffe-und-technologien-in-der-schifffahrt,"Jun 29, 2021 ... Die Dekarbonisierung der Schifffahrt ist eine der größten Herausforderungen für die maritime Branche und erfordert zum Teil disruptive ...",negativ,de
PtJ setzt Förderprojekte für eine klimaneutrale Schifffahrt um - PtJ,https://www.ptj.de/veroeffentlichungen/aktuelles/klimaneutrale_schifffahrt,"Sep 1, 2023 ... ... Dekarbonisierung von Schifffahrt und Schiffbau geschaffen werden. PtJ ist im Auftrag des BMWK für die inhaltliche Ausgestaltung und ...",negativ,de
Weltweiter Schiffsverkehr - Der Umbau auf klimaneutrale Schifffahrt ...,https://www.srf.ch/news/wirtschaft/weltweiter-schiffsverkehr-der-umbau-auf-klimaneutrale-schifffahrt-wird-nicht-einfach,"Oct 19, 2023 ... Grosse Investitionen für die Dekarbonisierung der Schifffahrt brauche es aber nicht nur bei den Schiffen selbst, schreibt die Unctad in ihrem ...",negativ,ch
IEA Bioenergy Task 39: Biokraftstoffe zur Dekarbonisierung des ...,https://nachhaltigwirtschaften.at/de/iea/technologieprogramme/bioenergie/iea-bioenergy-task-39-arbeitsperiode-2025.php,"Der Schwerpunkt liegt hier zunehmend auf dem schwieriger zu elektrifizierenden Fernverkehrssektor (Flugverkehr, Schifffahrt, Schwerlastverkehr). In diesem ...",neutral,at
Globales Netzwerk für emissionsfreie Schifffahrt,https://science.apa.at/power-search/17748067228931994874,"Jun 21, 2024 ... Grüne Häfen, Dekarbonisierung und erneuerbare Energien standen im Mittelpunkt des 5. LEC Sustainable Shipping Technologies Forum (LSSTF).",neutral,at
Shell und Hapag-Lloyd kooperieren bei Dekarbonisierung von ...,https://www.hapag-lloyd.com/de/company/press/releases/2023/02/shell-and-hapag-lloyd-collaborate-on-marine-fuel-decarbonisation.html,"Feb 27, 2023 ... ... Dekarbonisierung der Schifffahrt beitragen, und investiert in diese. Dazu gehört auch die Nutzung von LNG, wo Shell über ein ausgedehntes ...",negativ,com
Maritime Intelligence für die Herausforderungen von heute | ABS ...,https://www.abswavesight.com/de/company,... Schifffahrt bieten wir gleich mehrere Produkte mit vielen nützlichen ... ABS Wavesight steht für Digitalisierung und Dekarbonisierung. Wir unterstützen ...,negativ,com
DEKARBONISIERUNG DER SCHIFFFAHRT,https://emobil-kreiskonstanz.de/wp-content/uploads/2022/10/17_BSB_Christoph_Witte_compressed.pdf,DEKARBONISIERUNG DER SCHIFFFAHRT. CHRISTOPH WITTE: 21.10.22. Page 2. Christoph Witte. Dipl.-Ing. Schiffbau. Tel.: 07531 3640-3910. E-Mail.: Christoph.Witte@BSB.,neutral,de
#klima #dekarbonisierung #schifffahrt #infrastrukturaufbau ...,https://de.linkedin.com/posts/now-gmbh_klima-dekarbonisierung-schifffahrt-activity-7108449418336432128-ATVK,"Sep 15, 2023 ... ... Dekarbonisierung der #Schifffahrt. Hier erwähnte Daniela Kluckert, Parlamentarische Staatssekretärin im Bundesministerium für Digitales und ...",neutral,com
EINE INNOVATIVE LÖSUNG ZUR DEKARBONISIERUNG DER ...,https://nh-logistics.com/de/our-news/unkategorisiert/eine-innovative-loesung-zur-dekarbonisierung-der-maritimen-schifffahrt-das-wisamo-projekt-ab-2022/,EINE INNOVATIVE LÖSUNG ZUR DEKARBONISIERUNG DER MARITIMEN SCHIFFFAHRT – Das WISAMO-Projekt ab 2022. 27.09.2021 von admin. Beim globalen Movin'On-Gipfel für ...,positiv,com
Dekarbonisierung des Schiffverkehrs: erster Auftrag für WISAMO ...,https://news.michelin.de/articles/dekarbonisierung-des-schiffverkehrs-erster-auftrag-f%C3%BCr-wisamo-segelsystem,"Feb 19, 2025 ... Mit dem Flügelsegel WISAMO (Wing Sail Mobility) leistet Michelin einen wichtigen Beitrag zu einer ressourcenschonenden Schifffahrt.",neutral,de
Kooperation zur Dekarbonisierung der Schifffahrt: Gemeinsame ...,https://www.textilwirtschaft.de/green/news/kooperation-zur-dekarbonisierung-der-schifffahrt-gemeinsame-ausschreibung-von-amazon-tchibo-und-patagonia-241850,"Sep 15, 2023 ... Die Schifffahrt ist ein riesiger Emissionstreiber. Mehr als 20 Industrie- und Handelsunternehmen haben sich zusammengetan, um die Einführung ...",negativ,de
Maritimes Business Frühstück: „Dekarbonisierung in der Schifffahrt ...,https://www.bch.de/veranstaltungen/maritimes-business-fruehstueck-fueleu-eu-ets-zwischen-regeln-und-loesungen/,"KOSTEN: Mit Ihrer verbindlichen Anmeldung ist ein Kostenbeitrag von 24,00 EURO pro Person verbunden. In dem Kostenbeitrag sind ein Business Frühstück und alle ...",neutral,de
Grüne Schifffahrt: Ein Meer konkreter Lösungen auf der SMM 2024 ...,https://www.smm-hamburg.de/news-details/article/gruene-schifffahrt-ein-meer-konkreter-loesungen-auf-der-smm-2024,"Sep 6, 2024 ... Mit Dekarbonisierung, Digitalisierung, Recruiting sowie maritimer Sicherheit und Verteidigung besetzte die SMM erneut die entscheidenden Themen ...",negativ,de
Dual-Fuel-Retrofit von Zweitaktmotoren als wichtiger Beitrag zur ...,https://www.man-es.com/de/unternehmen/pressemitteilungen/press-details/2022/01/28/dual-fuel-retrofit-von-zweitaktmotoren-als-wichtiger-beitrag-zur-dekarbonisierung,"Jan 28, 2022 ... Aus diesem Grund möchten wir bei der bevorstehenden Dekarbonisierung der Schifffahrt Verantwortung übernehmen und freuen uns, dass viele ...",positiv,com
Marshallinseln: Auf dem Weg zu einer klimafreundlichen ...,https://www.international-climate-initiative.com/iki-medien/artikel/marshallinseln-auf-dem-weg-zu-einer-klimafreundlichen-seeschifffahrt/,"Sep 5, 2023 ... Neben der Dekarbonisierung der Schifffahrt ist die Förderung der Gleichstellung ein weiteres Ziel des Projekts „Emissionsarme Seeschifffahrt“.",negativ,com
Schrittweise Dekarbonisierung des Schiffsverkehrs | Deutscher ...,https://www.dnr.de/aktuelles-termine/aktuelles/schrittweise-dekarbonisierung-des-schiffsverkehrs,"Mar 30, 2023 ... ... Schifffahrt zu verringern. [jg]. Rat: FuelEU Maritime initiative: Provisional agreement to decarbonise the maritime sector. EU-Parlament: Fit ...",positiv,de
Eine CO2-neutrale Wirtschaft erreichen,https://www.energy-transitions.org/wp-content/uploads/2020/09/Making-Mission-Possible-Executive-Summary-German.pdf,"Ähnlich würde die. Dekarbonisierung der Schifffahrt wahrscheinlich eine starke Erhöhung der Schifffahrtskosten erfordern, jedoch wären die. Auswirkungen auf ...",negativ,org
Dekarbonisierung - Tagesspiegel Background,https://background.tagesspiegel.de/tag/Dekarbonisierung%20,"Schifffahrt · Schifffahrt: Erklärung zur Dekarbonisierung unterzeichnet. Vertreter verschiedener Häfen, internationaler Reedereien, Produzenten grüner ...",neutral,de
VIDEO #11: Wege zur emissionsfreien Schifffahrt | Umweltbundesamt,https://www.umweltbundesamt.de/video-11-wege-zur-emissionsfreien-schifffahrt,"Oct 9, 2023 ... Aus diesem Grund erforscht und entwickelt das DLR-Institut für Maritime Energiesysteme innovative Lösungen für die Dekarbonisierung und ...",negativ,de
Ziel der UN: Schifffahrt soll bis 2050 keine Emissionen mehr ...,https://www.heise.de/hintergrund/Ziel-der-UN-Schifffahrt-soll-bis-2050-keine-Emissionen-mehr-freisetzen-9216754.html,"Jul 17, 2023 ... Die Festlegung eines Zieldatums ist ein wichtiger Schritt für eine Branche, die gemeinhin als schwierig zu dekarbonisieren gilt. Experten ...",negativ,de
"ICOMIA: ""Nachhaltige Kraftstoffe sind der schnellste Weg zur ...",https://www.boatindustry.de/artikel/44582/icomia-nachhaltige-kraftstoffe-sind-der-schnellste-weg-zur-dekarbonisierung-der-freizeitschifffahrt,"Nov 23, 2023 ... ... Dekarbonisierung der Schifffahrt und seine Sicht auf den Markt unterhalten ... Dekarbonisierung der Schifffahrt und seine Sicht auf den ...",neutral,de
: Bodensee-Schiffsbetriebe (BSB) beim Mainauer Klimadialog ...,https://www.konstanz.de/150278_158755_149754_567134_566925,"Nov 13, 2023 ... „Ein Konzept zur Dekarbonisierung der kompletten Flotte der BSB ... Schifffahrt auszubauen: „Hiermit ist zum einen die wirtschaftliche ...",negativ,de
Dekarbonisierung in der Seeschifffahrt und im Luftverkehr | SICK,https://www.sick.com/be/de/sick-sensor-blog/dekarbonisierung-in-der-seeschifffahrt-und-im-luftverkehr/w/blog-decarbonization-shipping-air-transport/,"Jan 15, 2024 ... Die International Maritime Organisation hat sich daher zum Ziel gesetzt eine CO2-neutrale Schifffahrt bis 2050 zu erreichen. Bei der Lebensdauer ...",negativ,com
Nachhaltigkeit bei Erzeugung und Einsatz grünen Methanols,https://www.ikem.de/studie-methanol/,"May 22, 2024 ... Schiff ovn oben. Grünes Methanol hat große Potenziale für die Dekarbonisierung der Schifffahrt sowie für Emissionsreduktionen ...",negativ,de
Dekarbonisierung nicht zum Null-Tarif - THB,https://www.thb.info/rubriken/maritime-wirtschaft/detail/news/dekarbonisierung-nicht-zum-null-tarif.html,"Oct 4, 2023 ... Reedertag 2023“ von Siemens Energy: Höhere Effizienz kann Mehrkosten für klimaneutrale Schifffahrt abfedern.",positiv,info
Umwelt- und Klimaschutz – auf gutem Kurs | VDR,https://www.reederverband.de/de/themen/umwelt-und-klimaschutz-auf-gutem-kurs,Das Hauptaugenmerk liegt allerdings auf der Dekarbonisierung der Schifffahrt und der Erreichung der von der IMO gesteckten Klimazielen. Diese sehen eine ...,neutral,de
Alfa Laval und Orcan Energy unterzeichnen Effizienz-Kooperation ...,https://www.orcan-energy.com/de/details/alfa-laval-und-orcan-energy-unterzeichnen-effizienz-kooperation-f%C3%BCr-den-schiffsmarkt.html,"Nov 25, 2021 ... ... Dekarbonisierung ihrer Schiffe."" ""Im Zuge der Dekarbonisierung der Schifffahrt und der Umstellung auf neue Kraftstoffe wird eine breite ...",positiv,com
Zunehmender Fokus auf Nachhaltigkeit beim RoRo-Transport,https://www.hoeghautoliners.com/de/nachrichten/zunehmender-fokus-auf-nachhaltigkeit-beim-roro-transport,"Apr 18, 2024 ... Zwei Wochen nach der Unterzeichnung der Hamburger Erklärung zur Dekarbonisierung der globalen Schifffahrt bei der Hamburg Sustainability ...",neutral,com
Dekarbonisierungsstrategien für die Seeschifffahrt | Zukunft Mobilität,https://www.zukunft-mobilitaet.net/171704/umwelt/dekarbonisierungsstrategien-seeschifffahrt-klimaschutz-slow-steam-ptl-dmfc/,"Nov 11, 2020 ... Strategien zur Dekarbonisierung der Schifffahrt. Ähnlich wie im Luftverkehr und bei landgebundenen Verkehren kann eine Dekarbonisierung der ...",negativ,net
LNG statt Schiffsdiesel – für eine nachhaltige Schifffahrt,https://gas-h2.de/transformation-energiesystem/mobil-verkehr/lng-bio-lng-schwerlastverkehr/lng-schifffahrt/,Zukünftig strebt die EU mit der Initiative FuelEU Maritime und dem im Juli 2023 verabschiedeten Rechtsakt zur Dekarbonisierung des Seeverkehrs eine gesteigerte ...,negativ,de
Startschuss für eine grünere Zukunft: Förderbescheide für ...,https://www.hysolutions.de/meldungsdetails/startschuss-fuer-eine-gruenere-zukunft-foerderbescheide-fuer-wasserstoffprojekte-in-luftfahrt-und-schifffahrt/,"Mar 5, 2025 ... Mit neuen Fördermitteln setzt die Region einen wichtigen Meilenstein für die Dekarbonisierung der Luftfahrt und Schifffahrt – der Einsatz ...",negativ,de
Mit hydriertem Pflanzenöl in die Schifffahrtszukunft? Dieselersatz ...,https://www.viadonau.org/newsroom/news/detail/mit-hydriertem-pflanzenoel-in-die-schifffahrtszukunft-dieselersatz-hvo-im-testbetrieb,"Mar 6, 2024 ... ... Schifffahrt. Mit enormem CO2-Einsparungspotenzial, das zudem ohne ... Dekarbonisierung der Binnenschifffahrt.",negativ,org
Der Wandel in der Schifffahrt-Grundlagenbetrachtung Überblick ...,https://elib.dlr.de/148070/,"Jan 11, 2022 ... Kurzfassung ; Alternativen Treibstoffe, Schifffahrt, Dekarbonisierung, Wasserstoff, erneuerbarer Energien · Energiepolitische Gespräche: Wie geht ...",neutral,de
Grüne Schifffahrtskorridore - Im Fokus - C40 Städte,https://www.c40.org/de/news/green-shipping-corridors/,"Aug 25, 2022 ... Die Notwendigkeit, die globale Schifffahrtsindustrie zu dekarbonisieren. Ein Luftbild, das den Hafen von Los Angeles zeigt, ...",negativ,org
"​CMA CGM und Maersk bündeln Kräfte, um Dekarbonisierung der ...",https://www.fruitnet.com/fruchthandel/cma-cgm-und-maersk-bundeln-kr%C3%A4fte-um-dekarbonisierung-der-schifffahrtsindustrie-zu-beschleunigen/256043.article,"Sep 19, 2023 ... Als Vorreiter der Energiewende in der Schifffahrt sind beide Unternehmen davon überzeugt, dass gemeinsames Handeln dazu beitragen wird, ...",positiv,com
• • •,https://accelleron.com/content/dam/accelleronind/documents/press-releases/Accellerons%20Tochterunternehmen%20OMT%20ubernimmt%20OMC2%20zur%20Erweiterung%20der%20Produktionskapazita%CC%88t.pdf,"Jul 1, 2024 ... ausgerichtet, die Dekarbonisierung der Schifffahrt und der Energiebranche zu beschleunigen. Mit der. Übernahme von OMC2 durch OMT bauen wir ...",negativ,com
Die internationale #Schifffahrt ist unverzichtbar für den globalen ...,https://www.instagram.com/thomas_heilmann/p/DDUS0ZAodxs/,"Dec 8, 2024 ... ... Dekarbonisierung der Schifffahrt spielen wird. Noch ist e-Methan ein knapper Stoff, er bietet aber die Möglichkeit, bereits vorhandene ...",negativ,com
Klimaneutrale Schiffstreibstoffe gibt es nicht umsonst,https://www.klimareporter.de/verkehr/klimaneutrale-schiffstreibstoffe-gibt-es-nicht-umsonst,"Jan 31, 2022 ... Dekarbonisierung der globalen Schifffahrt. Klimaneutrale ... Dekarbonisierung zu entwickeln. Aber erst 21 Jahre später hat sie sich ein ...",neutral,de
Marinesysteme | Chart Industries,https://de.chartindustries.com/Products/Marine-Systems,... Schifffahrt durch den Einsatz von Flüssigerdgas und Wasserstoff als Schiffskraftstoffe ... Dekarbonisierung der Schifffahrt. Saubere Antriebstechnik durch ...,neutral,com
Nachhaltige Schifffahrt :: MEW,https://www.mew-verband.de/themen/schifffahrt,Die Europäische Union treibt die Dekarbonisierung der Schifffahrt mit der 2023 beschlossenen FuelEU Maritime-Verordnung voran. Der MEW-Mitgliedsverband FPE ...,negativ,de
NAVHYS x ArianeGroup: Flüssiger Wasserstoff für Seeverkehr,https://ariane.group/de/news/navhys-projekt-von-arianegroup-fluessiger-wasserstoff-fuer-den-seeverkehr/,"Feb 18, 2025 ... ... Dekarbonisierung der Schifffahrt vorantreiben. In den nächsten 36 Monaten müssen mehrere Meilensteine erreicht werden, um das System ...",neutral,group
Der wahre Klimaeffekt des - deutschen Lu - und Seeverkehrs,https://te-cdn.ams3.cdn.digitaloceanspaces.com/files/Der-wahre-Klimaeffekt-des-deutschen-Luft-und-Seeverkehrs_Roadmap.pdf,"Mar 22, 2022 ... Das UNFCCC berichtet über die Emissionen der inländischen und internationalen Schifffahrt pro Land, aber da diese auf dem Treibstoffverkauf ...",negativ,com
Runder Tisch Unterwasserlärm und Schifffahrt 2024,https://www.bsh.de/DE/THEMEN/Schifffahrt/Umwelt_und_Schifffahrt/Unterwasserlaerm/Runder-Tisch-Unterwasserlaerm/_Anlagen/Downloads/RT2-9-protokoll_2_runder-tisch-unterwasserlaerm.pdf?__blob=publicationFile&v=2,"Sep 10, 2024 ... Als Auftakt wurden in einem Vortrag mögliche Synergieeffekte zwischen der Dekarbonisierung der. Schifffahrt und Maßnahmen zur Reduktion von ...",neutral,de
Pyxis Ocean«: Frachter fährt mit Klappsegeln über das Meer - DER ...,https://www.spiegel.de/wissenschaft/klimawende-der-frachter-pyxis-ocean-faehrt-mit-klappsegeln-ueber-das-meer-a-6859f3ef-95ff-4ec4-83ff-44c07f8df6c3,"Aug 22, 2023 ... Schifffahrt mit Flügeln Das klappt. Auf dem Frachter »Pyxis Ocean ... Dekarbonisierung der Schiffsindustrie.« Das besondere an den ...",neutral,de
Deutschlands Klimapolitik lässt über 90 Prozent der… | T&E ...,https://www.transportenvironment.org/te-deutschland/articles/deutschlands-klimapolitik-lasst-uber-90-prozent-der-emissionen-des-luft-und-seeverkehr-unberucksichtigt,"Mar 29, 2022 ... Die Dekarbonisierung von Luft- und Schifffahrt ist möglich und zwingend notwendig. Es gibt Lösungen, aber wir brauchen jetzt den politischen ...",negativ,org
ABB und Norwegian Cruise Line Holdings erweitern langjährige ...,https://resources.news.e.abb.com/attachments/published/111975/en-US/4BADF6125F1E/20242901_ABB_and_Norwegian_Cruise_Line_Holdings_expand_long-term_partnership_CH.pdf,"Jan 29, 2024 ... sicherer und effizienter zu gestalten und gleichzeitig zur Dekarbonisierung der Schifffahrt beitragen.» NCLH ist in den USA ansässig und ...",neutral,com
Maritime Wirtschaft Archive - Blog des NABU,https://blogs.nabu.de/tag/maritime-wirtschaft/,Klimaschutz in der Schifffahrt – Die Ampelkoalition muss ... um klare Signale für die Dekarbonisierung der Schifffahrt zu geben. weiterlesen. Kategorien.,negativ,de
Wasserstoff in Häfen und in der Schifffahrt,https://www.cml.fraunhofer.de/content/dam/cml/de/documents/Produktblaetter/Produktblatt_Wasserstoff-in-H%C3%A4fen-und-Schifffahrt.pdf,Die Dekarbonisierung der Schifffahrt verstehen. Fraunhofer CML in Hamburg statt. Neben dem Grundprogramm können auch Strate- gieentwicklungen oder ...,negativ,de
