Titel,Token,Sentiment-Score
Inland Waterway Transport in Europe: No significant improvements ...,12,0.0
Inland Waterway Transport in Europe: No significant improvements ...,eu,0.0
Inland Waterway Transport in Europe: No significant improvements ...,funded,0.0
Inland Waterway Transport in Europe: No significant improvements ...,projects,0.0
Inland Waterway Transport in Europe: No significant improvements ...,belgium,0.0
Inland Waterway Transport in Europe: No significant improvements ...,czech,0.0
Inland Waterway Transport in Europe: No significant improvements ...,republic,0.0
Inland Waterway Transport in Europe: No significant improvements ...,germany,0.0
Inland Waterway Transport in Europe: No significant improvements ...,and,0.0
Inland Waterway Transport in Europe: No significant improvements ...,hungary,0.0
Inland Waterway Transport in Europe: No significant improvements ...,financed,0.0
Inland Waterway Transport in Europe: No significant improvements ...,under,0.0
Inland Waterway Transport in Europe: No significant improvements ...,both,0.0
Inland waterway transport hits a decade low in 2022 - News articles ...,inland,0.0
Inland waterway transport hits a decade low in 2022 - News articles ...,waterway,0.0
Inland waterway transport hits a decade low in 2022 - News articles ...,transport,0.0
Inland waterway transport hits a decade low in 2022 - News articles ...,hits,0.0
Inland waterway transport hits a decade low in 2022 - News articles ...,a,0.0
Inland waterway transport hits a decade low in 2022 - News articles ...,decade,0.0
Inland waterway transport hits a decade low in 2022 - News articles ...,low,-1.1
Inland waterway transport hits a decade low in 2022 - News articles ...,in,0.0
Inland waterway transport hits a decade low in 2022 - News articles ...,2022,0.0
Inland waterway transport hits a decade low in 2022 - News articles ...,-,0.0
Inland waterway transport hits a decade low in 2022 - News articles ...,news,0.0
Inland waterway transport hits a decade low in 2022 - News articles ...,articles,0.0
Inland waterway transport hits a decade low in 2022 - News articles ...,.,0.0
Inland waterway transport hits a decade low in 2022 - News articles ...,sep,0.0
Inland waterway transport hits a decade low in 2022 - News articles ...,14,0.0
Inland waterway transport hits a decade low in 2022 - News articles ...,",",0.0
Inland waterway transport hits a decade low in 2022 - News articles ...,2023,0.0
Inland waterway transport hits a decade low in 2022 - News articles ...,the,0.0
Inland waterway transport hits a decade low in 2022 - News articles ...,netherlands,0.0
Inland waterway transport hits a decade low in 2022 - News articles ...,and,0.0
Inland waterway transport hits a decade low in 2022 - News articles ...,germany,0.0
Inland waterway transport hits a decade low in 2022 - News articles ...,accounted,0.0
Inland waterway transport hits a decade low in 2022 - News articles ...,for,0.0
Inland waterway transport hits a decade low in 2022 - News articles ...,almost,0.0
Inland waterway transport hits a decade low in 2022 - News articles ...,three,0.0
Inland waterway transport hits a decade low in 2022 - News articles ...,quarters,0.0
Inland waterway transport hits a decade low in 2022 - News articles ...,(,0.0
Inland waterway transport hits a decade low in 2022 - News articles ...,73,0.0
Inland waterway transport hits a decade low in 2022 - News articles ...,),0.0
Inland waterway transport hits a decade low in 2022 - News articles ...,of,0.0
Inland waterway transport hits a decade low in 2022 - News articles ...,eu,0.0
Inland waterway transport hits a decade low in 2022 - News articles ...,performance,0.0
Inland waterway transport hits a decade low in 2022 - News articles ...,tonne,0.0
Inland waterway transport hits a decade low in 2022 - News articles ...,kilometres,0.0
Goods transport by inland waterways in 2022 at lowest level since ...,goods,0.0
Goods transport by inland waterways in 2022 at lowest level since ...,transport,0.0
Goods transport by inland waterways in 2022 at lowest level since ...,by,0.0
Goods transport by inland waterways in 2022 at lowest level since ...,inland,0.0
Goods transport by inland waterways in 2022 at lowest level since ...,waterways,0.0
Goods transport by inland waterways in 2022 at lowest level since ...,in,0.0
Goods transport by inland waterways in 2022 at lowest level since ...,2022,0.0
Goods transport by inland waterways in 2022 at lowest level since ...,at,0.0
Goods transport by inland waterways in 2022 at lowest level since ...,lowest,-1.6
Goods transport by inland waterways in 2022 at lowest level since ...,level,0.0
Goods transport by inland waterways in 2022 at lowest level since ...,since,0.0
Goods transport by inland waterways in 2022 at lowest level since ...,.,0.0
Goods transport by inland waterways in 2022 at lowest level since ...,mar,0.0
Goods transport by inland waterways in 2022 at lowest level since ...,27,0.0
Goods transport by inland waterways in 2022 at lowest level since ...,",",0.0
Goods transport by inland waterways in 2022 at lowest level since ...,2023,0.0
Goods transport by inland waterways in 2022 at lowest level since ...,the,0.0
Goods transport by inland waterways in 2022 at lowest level since ...,quantity,0.0
Goods transport by inland waterways in 2022 at lowest level since ...,of,0.0
Goods transport by inland waterways in 2022 at lowest level since ...,carried,0.0
Goods transport by inland waterways in 2022 at lowest level since ...,water,0.0
Goods transport by inland waterways in 2022 at lowest level since ...,germany,0.0
Goods transport by inland waterways in 2022 at lowest level since ...,decreased,0.0
Goods transport by inland waterways in 2022 at lowest level since ...,6,0.0
Goods transport by inland waterways in 2022 at lowest level since ...,4,0.0
Goods transport by inland waterways in 2022 at lowest level since ...,from,0.0
Goods transport by inland waterways in 2022 at lowest level since ...,a,0.0
Goods transport by inland waterways in 2022 at lowest level since ...,year,0.0
Goods transport by inland waterways in 2022 at lowest level since ...,earlier,0.0
Goods transport by inland waterways in 2022 at lowest level since ...,total,0.0
Goods transport by inland waterways in 2022 at lowest level since ...,182,-2.9
Goods transport by inland waterways in 2022 at lowest level since ...,million,0.0
Inland Waterway Transport Masterplan,inland,0.0
Inland Waterway Transport Masterplan,waterway,0.0
Inland Waterway Transport Masterplan,transport,0.0
Inland Waterway Transport Masterplan,masterplan,0.0
Inland Waterway Transport Masterplan,may,0.0
Inland Waterway Transport Masterplan,28,0.0
Inland Waterway Transport Masterplan,",",0.0
Inland Waterway Transport Masterplan,2019,0.0
Inland Waterway Transport Masterplan,.,0.0
Inland Waterway Transport Masterplan,different,0.0
Inland Waterway Transport Masterplan,modes,0.0
Inland Waterway Transport Masterplan,of,0.0
Inland Waterway Transport Masterplan,is,0.0
Inland Waterway Transport Masterplan,an,0.0
Inland Waterway Transport Masterplan,important,0.8
Inland Waterway Transport Masterplan,link,0.0
Inland Waterway Transport Masterplan,in,0.0
Inland Waterway Transport Masterplan,german,0.0
Inland Waterway Transport Masterplan,and,0.0
Inland Waterway Transport Masterplan,european,0.0
Inland Waterway Transport Masterplan,logistics,0.0
Inland Waterway Transport Masterplan,chains,0.0
Inland Waterway Transport Masterplan,the,0.0
Inland Waterway Transport Masterplan,amount,0.0
Inland Waterway Transport Masterplan,freight,0.0
The impact of critical water levels on container inland waterway ...,the,0.0
The impact of critical water levels on container inland waterway ...,impact,0.0
The impact of critical water levels on container inland waterway ...,of,0.0
The impact of critical water levels on container inland waterway ...,critical,-1.3
The impact of critical water levels on container inland waterway ...,water,0.0
The impact of critical water levels on container inland waterway ...,levels,0.0
The impact of critical water levels on container inland waterway ...,on,0.0
The impact of critical water levels on container inland waterway ...,container,0.0
The impact of critical water levels on container inland waterway ...,inland,0.0
The impact of critical water levels on container inland waterway ...,waterway,0.0
The impact of critical water levels on container inland waterway ...,.,0.0
The impact of critical water levels on container inland waterway ...,from,0.0
The impact of critical water levels on container inland waterway ...,2004,0.0
The impact of critical water levels on container inland waterway ...,to,0.0
The impact of critical water levels on container inland waterway ...,2008,0.0
The impact of critical water levels on container inland waterway ...,",",0.0
The impact of critical water levels on container inland waterway ...,iwt,0.0
The impact of critical water levels on container inland waterway ...,experienced,0.0
The impact of critical water levels on container inland waterway ...,a,0.0
The impact of critical water levels on container inland waterway ...,growth,1.6
The impact of critical water levels on container inland waterway ...,0,0.0
The impact of critical water levels on container inland waterway ...,3,0.0
The impact of critical water levels on container inland waterway ...,correlating,0.0
The impact of critical water levels on container inland waterway ...,with,0.0
The impact of critical water levels on container inland waterway ...,an,0.0
The impact of critical water levels on container inland waterway ...,economic,0.0
The impact of critical water levels on container inland waterway ...,slowdown,0.0
The impact of critical water levels on container inland waterway ...,in,0.0
The impact of critical water levels on container inland waterway ...,germany,0.0
The impact of critical water levels on container inland waterway ...,and,0.0
The impact of critical water levels on container inland waterway ...,switzerland,0.0
The impact of critical water levels on container inland waterway ...,(,0.0
The impact of critical water levels on container inland waterway ...,2006,0.0
The impact of critical water levels on container inland waterway ...,-,0.0
The impact of critical water levels on container inland waterway ...,),0.0
The impact of critical water levels on container inland waterway ...,high,0.0
The impact of critical water levels on container inland waterway ...,port,0.0
"An Overview of Promising Alternative Fuels for Road, Rail, Air, and ...",an,0.0
"An Overview of Promising Alternative Fuels for Road, Rail, Air, and ...",overview,0.0
"An Overview of Promising Alternative Fuels for Road, Rail, Air, and ...",of,0.0
"An Overview of Promising Alternative Fuels for Road, Rail, Air, and ...",promising,1.7
"An Overview of Promising Alternative Fuels for Road, Rail, Air, and ...",alternative,0.0
"An Overview of Promising Alternative Fuels for Road, Rail, Air, and ...",fuels,0.0
"An Overview of Promising Alternative Fuels for Road, Rail, Air, and ...",for,0.0
"An Overview of Promising Alternative Fuels for Road, Rail, Air, and ...",road,0.0
"An Overview of Promising Alternative Fuels for Road, Rail, Air, and ...",",",0.0
"An Overview of Promising Alternative Fuels for Road, Rail, Air, and ...",rail,0.0
"An Overview of Promising Alternative Fuels for Road, Rail, Air, and ...",air,0.0
"An Overview of Promising Alternative Fuels for Road, Rail, Air, and ...",and,0.0
"An Overview of Promising Alternative Fuels for Road, Rail, Air, and ...",.,0.0
"An Overview of Promising Alternative Fuels for Road, Rail, Air, and ...",this,0.0
"An Overview of Promising Alternative Fuels for Road, Rail, Air, and ...",purpose,0.0
"An Overview of Promising Alternative Fuels for Road, Rail, Air, and ...",a,0.0
"An Overview of Promising Alternative Fuels for Road, Rail, Air, and ...",case,0.0
"An Overview of Promising Alternative Fuels for Road, Rail, Air, and ...",study,0.0
"An Overview of Promising Alternative Fuels for Road, Rail, Air, and ...",germany,0.0
"An Overview of Promising Alternative Fuels for Road, Rail, Air, and ...",is,0.0
"An Overview of Promising Alternative Fuels for Road, Rail, Air, and ...",performed,0.0
"An Overview of Promising Alternative Fuels for Road, Rail, Air, and ...",considering,0.0
"An Overview of Promising Alternative Fuels for Road, Rail, Air, and ...",different,0.0
"An Overview of Promising Alternative Fuels for Road, Rail, Air, and ...",vehicle,0.0
"An Overview of Promising Alternative Fuels for Road, Rail, Air, and ...",classes,0.0
"An Overview of Promising Alternative Fuels for Road, Rail, Air, and ...",in,0.0
"An Overview of Promising Alternative Fuels for Road, Rail, Air, and ...",inland,0.0
"An Overview of Promising Alternative Fuels for Road, Rail, Air, and ...",waterway,0.0
"An Overview of Promising Alternative Fuels for Road, Rail, Air, and ...",transport,0.0
"An Overview of Promising Alternative Fuels for Road, Rail, Air, and ...",the,0.0
"An Overview of Promising Alternative Fuels for Road, Rail, Air, and ...",evaluated,0.0
Inland waterway freight transported in Germany 2023| Statista,inland,0.0
Inland waterway freight transported in Germany 2023| Statista,waterway,0.0
Inland waterway freight transported in Germany 2023| Statista,freight,0.0
Inland waterway freight transported in Germany 2023| Statista,transported,0.0
Inland waterway freight transported in Germany 2023| Statista,in,0.0
Inland waterway freight transported in Germany 2023| Statista,germany,0.0
Inland waterway freight transported in Germany 2023| Statista,2023,0.0
Inland waterway freight transported in Germany 2023| Statista,statista,0.0
Inland waterway freight transported in Germany 2023| Statista,jan,0.0
Inland waterway freight transported in Germany 2023| Statista,16,0.0
Inland waterway freight transported in Germany 2023| Statista,",",0.0
Inland waterway freight transported in Germany 2023| Statista,2025,0.0
Inland waterway freight transported in Germany 2023| Statista,.,0.0
Inland waterway freight transported in Germany 2023| Statista,the,0.0
Inland waterway freight transported in Germany 2023| Statista,transport,0.0
Inland waterway freight transported in Germany 2023| Statista,volume,0.0
Inland waterway freight transported in Germany 2023| Statista,decreased,0.0
Inland waterway freight transported in Germany 2023| Statista,by,0.0
Inland waterway freight transported in Germany 2023| Statista,4,0.0
Inland waterway freight transported in Germany 2023| Statista,6,0.0
Inland waterway freight transported in Germany 2023| Statista,billion,0.0
Inland waterway freight transported in Germany 2023| Statista,tonne,0.0
Inland waterway freight transported in Germany 2023| Statista,-,0.0
Inland waterway freight transported in Germany 2023| Statista,kilometers,0.0
Inland waterway freight transported in Germany 2023| Statista,(,0.0
Inland waterway freight transported in Germany 2023| Statista,9,0.0
Inland waterway freight transported in Germany 2023| Statista,04,0.0
Inland waterway freight transported in Germany 2023| Statista,),0.0
Inland waterway freight transported in Germany 2023| Statista,2020,0.0
Inland waterway freight transported in Germany 2023| Statista,comparison,0.0
Inland waterway freight transported in Germany 2023| Statista,to,0.0
Toward greener freight: Overview of inland waterway transport for ...,toward,0.0
Toward greener freight: Overview of inland waterway transport for ...,greener,0.0
Toward greener freight: Overview of inland waterway transport for ...,freight,0.0
Toward greener freight: Overview of inland waterway transport for ...,:,0.0
Toward greener freight: Overview of inland waterway transport for ...,overview,0.0
Toward greener freight: Overview of inland waterway transport for ...,of,0.0
Toward greener freight: Overview of inland waterway transport for ...,inland,0.0
Toward greener freight: Overview of inland waterway transport for ...,waterway,0.0
Toward greener freight: Overview of inland waterway transport for ...,transport,0.0
Toward greener freight: Overview of inland waterway transport for ...,for,0.0
Toward greener freight: Overview of inland waterway transport for ...,.,0.0
Toward greener freight: Overview of inland waterway transport for ...,aug,0.0
Toward greener freight: Overview of inland waterway transport for ...,12,0.0
Toward greener freight: Overview of inland waterway transport for ...,",",0.0
Toward greener freight: Overview of inland waterway transport for ...,2024,0.0
Toward greener freight: Overview of inland waterway transport for ...,the,0.0
Toward greener freight: Overview of inland waterway transport for ...,elbe,0.0
Toward greener freight: Overview of inland waterway transport for ...,river,0.0
Toward greener freight: Overview of inland waterway transport for ...,in,0.0
Toward greener freight: Overview of inland waterway transport for ...,germany,0.0
Toward greener freight: Overview of inland waterway transport for ...,is,0.0
Toward greener freight: Overview of inland waterway transport for ...,one,0.0
Toward greener freight: Overview of inland waterway transport for ...,main,0.0
Toward greener freight: Overview of inland waterway transport for ...,shipping,0.0
Toward greener freight: Overview of inland waterway transport for ...,lanes,0.0
Toward greener freight: Overview of inland waterway transport for ...,central,0.0
Toward greener freight: Overview of inland waterway transport for ...,europe,0.0
Toward greener freight: Overview of inland waterway transport for ...,on,0.0
Toward greener freight: Overview of inland waterway transport for ...,which,0.0
Toward greener freight: Overview of inland waterway transport for ...,vessels,0.0
Toward greener freight: Overview of inland waterway transport for ...,can,0.0
Toward greener freight: Overview of inland waterway transport for ...,sail,0.0
Toward greener freight: Overview of inland waterway transport for ...,from,0.0
Toward greener freight: Overview of inland waterway transport for ...,berlin,0.0
Toward greener freight: Overview of inland waterway transport for ...,to,0.0
Toward greener freight: Overview of inland waterway transport for ...,port,0.0
BDB welcomes measures to strengthen inland navigation in 2022 ...,bdb,0.0
BDB welcomes measures to strengthen inland navigation in 2022 ...,welcomes,1.7
BDB welcomes measures to strengthen inland navigation in 2022 ...,measures,0.0
BDB welcomes measures to strengthen inland navigation in 2022 ...,to,0.0
BDB welcomes measures to strengthen inland navigation in 2022 ...,strengthen,1.3
BDB welcomes measures to strengthen inland navigation in 2022 ...,inland,0.0
BDB welcomes measures to strengthen inland navigation in 2022 ...,navigation,0.0
BDB welcomes measures to strengthen inland navigation in 2022 ...,in,0.0
BDB welcomes measures to strengthen inland navigation in 2022 ...,2022,0.0
BDB welcomes measures to strengthen inland navigation in 2022 ...,.,0.0
BDB welcomes measures to strengthen inland navigation in 2022 ...,jun,0.0
BDB welcomes measures to strengthen inland navigation in 2022 ...,7,0.0
BDB welcomes measures to strengthen inland navigation in 2022 ...,",",0.0
BDB welcomes measures to strengthen inland navigation in 2022 ...,german,0.0
BDB welcomes measures to strengthen inland navigation in 2022 ...,(,0.0
BDB welcomes measures to strengthen inland navigation in 2022 ...,),0.0
BDB welcomes measures to strengthen inland navigation in 2022 ...,iwt,0.0
BDB welcomes measures to strengthen inland navigation in 2022 ...,is,0.0
BDB welcomes measures to strengthen inland navigation in 2022 ...,an,0.0
BDB welcomes measures to strengthen inland navigation in 2022 ...,european,0.0
BDB welcomes measures to strengthen inland navigation in 2022 ...,waterway,0.0
BDB welcomes measures to strengthen inland navigation in 2022 ...,transport,0.0
BDB welcomes measures to strengthen inland navigation in 2022 ...,platform,0.0
BDB welcomes measures to strengthen inland navigation in 2022 ...,for,0.0
BDB welcomes measures to strengthen inland navigation in 2022 ...,the,0.0
BDB welcomes measures to strengthen inland navigation in 2022 ...,whole,0.0
BDB welcomes measures to strengthen inland navigation in 2022 ...,industry,0.0
Freight transport on inland waterways in Europe in 2021 : r/MapPorn,freight,0.0
Freight transport on inland waterways in Europe in 2021 : r/MapPorn,transport,0.0
Freight transport on inland waterways in Europe in 2021 : r/MapPorn,on,0.0
Freight transport on inland waterways in Europe in 2021 : r/MapPorn,inland,0.0
Freight transport on inland waterways in Europe in 2021 : r/MapPorn,waterways,0.0
Freight transport on inland waterways in Europe in 2021 : r/MapPorn,in,0.0
Freight transport on inland waterways in Europe in 2021 : r/MapPorn,europe,0.0
Freight transport on inland waterways in Europe in 2021 : r/MapPorn,2021,0.0
Freight transport on inland waterways in Europe in 2021 : r/MapPorn,:,0.0
Freight transport on inland waterways in Europe in 2021 : r/MapPorn,r,0.0
Freight transport on inland waterways in Europe in 2021 : r/MapPorn,/,0.0
Freight transport on inland waterways in Europe in 2021 : r/MapPorn,mapporn,0.0
Freight transport on inland waterways in Europe in 2021 : r/MapPorn,sep,0.0
Freight transport on inland waterways in Europe in 2021 : r/MapPorn,24,0.0
Freight transport on inland waterways in Europe in 2021 : r/MapPorn,",",0.0
Freight transport on inland waterways in Europe in 2021 : r/MapPorn,2023,0.0
Freight transport on inland waterways in Europe in 2021 : r/MapPorn,.,0.0
Freight transport on inland waterways in Europe in 2021 : r/MapPorn,the,0.0
Freight transport on inland waterways in Europe in 2021 : r/MapPorn,duisburg,0.0
Freight transport on inland waterways in Europe in 2021 : r/MapPorn,port,0.0
Freight transport on inland waterways in Europe in 2021 : r/MapPorn,west,0.0
Freight transport on inland waterways in Europe in 2021 : r/MapPorn,germany,0.0
Freight transport on inland waterways in Europe in 2021 : r/MapPorn,is,0.0
Freight transport on inland waterways in Europe in 2021 : r/MapPorn,biggest,0.0
Freight transport on inland waterways in Europe in 2021 : r/MapPorn,world,0.0
Freight transport on inland waterways in Europe in 2021 : r/MapPorn,it,0.0
Freight transport on inland waterways in Europe in 2021 : r/MapPorn,becomes,0.0
Freight transport on inland waterways in Europe in 2021 : r/MapPorn,evident,0.0
Freight transport on inland waterways in Europe in 2021 : r/MapPorn,why,0.0
Freight transport on inland waterways in Europe in 2021 : r/MapPorn,he,0.0
Freight transport on inland waterways in Europe in 2021 : r/MapPorn,so,0.0
Freight transport on inland waterways in Europe in 2021 : r/MapPorn,important,0.8
Freight transport on inland waterways in Europe in 2021 : r/MapPorn,sits,0.0
Freight transport on inland waterways in Europe in 2021 : r/MapPorn,right,0.0
Freight transport on inland waterways in Europe in 2021 : r/MapPorn,at,0.0
Freight transport on inland waterways in Europe in 2021 : r/MapPorn,river,0.0
Freight transport on inland waterways in Europe in 2021 : r/MapPorn,rhine,0.0
Enhancing freight Mobility and logistics in the BSR by strengthening ...,enhancing,0.0
Enhancing freight Mobility and logistics in the BSR by strengthening ...,freight,0.0
Enhancing freight Mobility and logistics in the BSR by strengthening ...,mobility,0.0
Enhancing freight Mobility and logistics in the BSR by strengthening ...,and,0.0
Enhancing freight Mobility and logistics in the BSR by strengthening ...,logistics,0.0
Enhancing freight Mobility and logistics in the BSR by strengthening ...,in,0.0
Enhancing freight Mobility and logistics in the BSR by strengthening ...,the,0.0
Enhancing freight Mobility and logistics in the BSR by strengthening ...,bsr,0.0
Enhancing freight Mobility and logistics in the BSR by strengthening ...,by,0.0
Enhancing freight Mobility and logistics in the BSR by strengthening ...,strengthening,2.2
Enhancing freight Mobility and logistics in the BSR by strengthening ...,.,0.0
Enhancing freight Mobility and logistics in the BSR by strengthening ...,promotion,0.0
Enhancing freight Mobility and logistics in the BSR by strengthening ...,centres,0.0
Enhancing freight Mobility and logistics in the BSR by strengthening ...,associations,0.0
Enhancing freight Mobility and logistics in the BSR by strengthening ...,finland,0.0
Enhancing freight Mobility and logistics in the BSR by strengthening ...,",",0.0
Enhancing freight Mobility and logistics in the BSR by strengthening ...,germany,0.0
Enhancing freight Mobility and logistics in the BSR by strengthening ...,lithuania,0.0
Enhancing freight Mobility and logistics in the BSR by strengthening ...,poland,0.0
Enhancing freight Mobility and logistics in the BSR by strengthening ...,sweden,0.0
Enhancing freight Mobility and logistics in the BSR by strengthening ...,presented,0.0
Enhancing freight Mobility and logistics in the BSR by strengthening ...,steps,0.0
Enhancing freight Mobility and logistics in the BSR by strengthening ...,to,0.0
Enhancing freight Mobility and logistics in the BSR by strengthening ...,strengthen,1.3
Enhancing freight Mobility and logistics in the BSR by strengthening ...,inland,0.0
Enhancing freight Mobility and logistics in the BSR by strengthening ...,waterway,0.0
Enhancing freight Mobility and logistics in the BSR by strengthening ...,transport,0.0
Enhancing freight Mobility and logistics in the BSR by strengthening ...,baltic,0.0
Enhancing freight Mobility and logistics in the BSR by strengthening ...,sea,0.0
Germany Aims To Train More Inland Waterways,germany,0.0
Germany Aims To Train More Inland Waterways,aims,0.0
Germany Aims To Train More Inland Waterways,to,0.0
Germany Aims To Train More Inland Waterways,train,0.0
Germany Aims To Train More Inland Waterways,more,0.0
Germany Aims To Train More Inland Waterways,inland,0.0
Germany Aims To Train More Inland Waterways,waterways,0.0
Germany Aims To Train More Inland Waterways,aug,0.0
Germany Aims To Train More Inland Waterways,22,0.0
Germany Aims To Train More Inland Waterways,",",0.0
Germany Aims To Train More Inland Waterways,2022,0.0
Germany Aims To Train More Inland Waterways,.,0.0
Germany Aims To Train More Inland Waterways,german,0.0
Germany Aims To Train More Inland Waterways,waterway,0.0
Germany Aims To Train More Inland Waterways,transport,0.0
Germany Aims To Train More Inland Waterways,sector,0.0
Germany Aims To Train More Inland Waterways,program,0.0
Germany Aims To Train More Inland Waterways,"""",0.0
Germany Aims To Train More Inland Waterways,we,0.0
Germany Aims To Train More Inland Waterways,will,0.0
Germany Aims To Train More Inland Waterways,also,0.0
Germany Aims To Train More Inland Waterways,support,1.7
Germany Aims To Train More Inland Waterways,the,0.0
Germany Aims To Train More Inland Waterways,new,0.0
Germany Aims To Train More Inland Waterways,option,0.0
Germany Aims To Train More Inland Waterways,of,0.0
Germany Aims To Train More Inland Waterways,a,0.0
Germany Aims To Train More Inland Waterways,skills,0.0
Germany Aims To Train More Inland Waterways,development,0.0
Germany Aims To Train More Inland Waterways,for,0.0
Germany Aims To Train More Inland Waterways,career,0.0
Germany Aims To Train More Inland Waterways,changers,0.0
2. FREIGHT TRANSPORT ON INLAND WATERWAYS - CCNR ...,2,0.0
2. FREIGHT TRANSPORT ON INLAND WATERWAYS - CCNR ...,.,0.0
2. FREIGHT TRANSPORT ON INLAND WATERWAYS - CCNR ...,freight,0.0
2. FREIGHT TRANSPORT ON INLAND WATERWAYS - CCNR ...,transport,0.0
2. FREIGHT TRANSPORT ON INLAND WATERWAYS - CCNR ...,on,0.0
2. FREIGHT TRANSPORT ON INLAND WATERWAYS - CCNR ...,inland,0.0
2. FREIGHT TRANSPORT ON INLAND WATERWAYS - CCNR ...,waterways,0.0
2. FREIGHT TRANSPORT ON INLAND WATERWAYS - CCNR ...,-,0.0
2. FREIGHT TRANSPORT ON INLAND WATERWAYS - CCNR ...,ccnr,0.0
2. FREIGHT TRANSPORT ON INLAND WATERWAYS - CCNR ...,rhine,0.0
2. FREIGHT TRANSPORT ON INLAND WATERWAYS - CCNR ...,countries,0.0
2. FREIGHT TRANSPORT ON INLAND WATERWAYS - CCNR ...,(,0.0
2. FREIGHT TRANSPORT ON INLAND WATERWAYS - CCNR ...,belgium,0.0
2. FREIGHT TRANSPORT ON INLAND WATERWAYS - CCNR ...,",",0.0
2. FREIGHT TRANSPORT ON INLAND WATERWAYS - CCNR ...,france,0.0
2. FREIGHT TRANSPORT ON INLAND WATERWAYS - CCNR ...,germany,0.0
2. FREIGHT TRANSPORT ON INLAND WATERWAYS - CCNR ...,luxembourg,0.0
2. FREIGHT TRANSPORT ON INLAND WATERWAYS - CCNR ...,the,0.0
2. FREIGHT TRANSPORT ON INLAND WATERWAYS - CCNR ...,netherlands,0.0
2. FREIGHT TRANSPORT ON INLAND WATERWAYS - CCNR ...,switzerland,0.0
