Titel,Token,Sentiment-Score
Ploß: Maritime Wirtschaft braucht dringend Rückenwind ...,künftig,0.0
Ploß: Maritime Wirtschaft braucht dringend Rückenwind ...,deutschland,0.0
Ploß: Maritime Wirtschaft braucht dringend Rückenwind ...,halten,0.0
Ploß: Maritime Wirtschaft braucht dringend Rückenwind ...,zu,0.0
Verband Maritime Wirtschaft Deutschland e.V.: Webinare,verband,0.0
Verband Maritime Wirtschaft Deutschland e.V.: Webinare,maritime,0.0
Verband Maritime Wirtschaft Deutschland e.V.: Webinare,wirtschaft,0.0
Verband Maritime Wirtschaft Deutschland e.V.: Webinare,deutschland,0.0
Verband Maritime Wirtschaft Deutschland e.V.: Webinare,e,0.0
Verband Maritime Wirtschaft Deutschland e.V.: Webinare,.,0.0
Verband Maritime Wirtschaft Deutschland e.V.: Webinare,v,0.0
Verband Maritime Wirtschaft Deutschland e.V.: Webinare,:,0.0
Verband Maritime Wirtschaft Deutschland e.V.: Webinare,webinare,0.0
Verband Maritime Wirtschaft Deutschland e.V.: Webinare,brexit,0.0
Verband Maritime Wirtschaft Deutschland e.V.: Webinare,-,0.0
Verband Maritime Wirtschaft Deutschland e.V.: Webinare,worauf,0.0
Verband Maritime Wirtschaft Deutschland e.V.: Webinare,es,0.0
Verband Maritime Wirtschaft Deutschland e.V.: Webinare,jetzt,0.0
Verband Maritime Wirtschaft Deutschland e.V.: Webinare,ankommt,0.0
Verband Maritime Wirtschaft Deutschland e.V.: Webinare,die,0.0
Verband Maritime Wirtschaft Deutschland e.V.: Webinare,auswirkung,0.0
Verband Maritime Wirtschaft Deutschland e.V.: Webinare,der,0.0
Verband Maritime Wirtschaft Deutschland e.V.: Webinare,covid,0.0
Verband Maritime Wirtschaft Deutschland e.V.: Webinare,19,0.0
Verband Maritime Wirtschaft Deutschland e.V.: Webinare,pandemie,0.0
Verband Maritime Wirtschaft Deutschland e.V.: Webinare,auf,0.0
Verband Maritime Wirtschaft Deutschland e.V.: Webinare,europäische,0.0
Verband Maritime Wirtschaft Deutschland e.V.: Webinare,wassersportwirtschaft,0.0
Verband Maritime Wirtschaft Deutschland e.V.: Webinare,fachkräftemangel,0.0
Verband Maritime Wirtschaft Deutschland e.V.: Webinare,in,0.0
Verband Maritime Wirtschaft Deutschland e.V.: Webinare,wassersportindustrie,0.0
Maritimes Cluster Norddeutschland e. V. | LinkedIn,maritimes,0.0
Maritimes Cluster Norddeutschland e. V. | LinkedIn,cluster,0.0
Maritimes Cluster Norddeutschland e. V. | LinkedIn,norddeutschland,0.0
Maritimes Cluster Norddeutschland e. V. | LinkedIn,e,0.0
Maritimes Cluster Norddeutschland e. V. | LinkedIn,.,0.0
Maritimes Cluster Norddeutschland e. V. | LinkedIn,v,0.0
Maritimes Cluster Norddeutschland e. V. | LinkedIn,linkedin,0.0
Maritimes Cluster Norddeutschland e. V. | LinkedIn,kurswechsel,0.0
Maritimes Cluster Norddeutschland e. V. | LinkedIn,für,0.0
Maritimes Cluster Norddeutschland e. V. | LinkedIn,die,0.0
Maritimes Cluster Norddeutschland e. V. | LinkedIn,maritime,0.0
Maritimes Cluster Norddeutschland e. V. | LinkedIn,branche,0.0
Maritimes Cluster Norddeutschland e. V. | LinkedIn,steigende,0.0
Maritimes Cluster Norddeutschland e. V. | LinkedIn,energiekosten,0.0
Maritimes Cluster Norddeutschland e. V. | LinkedIn,",",0.0
Maritimes Cluster Norddeutschland e. V. | LinkedIn,geopolitische,0.0
Maritimes Cluster Norddeutschland e. V. | LinkedIn,unsicherheiten,0.0
Maritimes Cluster Norddeutschland e. V. | LinkedIn,und,0.0
Maritimes Cluster Norddeutschland e. V. | LinkedIn,der,0.0
Maritimes Cluster Norddeutschland e. V. | LinkedIn,fachkräftemangel,0.0
Maritimes Cluster Norddeutschland e. V. | LinkedIn,fordern,0.0
Maritimes Cluster Norddeutschland e. V. | LinkedIn,wirtschaft,0.0
Maritimes Cluster Norddeutschland e. V. | LinkedIn,heraus,0.0
Deutscher Bundestag Drucksache 20/7571 Antrag der Fraktionen ...,deutscher,0.0
Deutscher Bundestag Drucksache 20/7571 Antrag der Fraktionen ...,bundestag,0.0
Deutscher Bundestag Drucksache 20/7571 Antrag der Fraktionen ...,drucksache,0.0
Deutscher Bundestag Drucksache 20/7571 Antrag der Fraktionen ...,20,0.0
Deutscher Bundestag Drucksache 20/7571 Antrag der Fraktionen ...,/,0.0
Deutscher Bundestag Drucksache 20/7571 Antrag der Fraktionen ...,7571,0.0
Deutscher Bundestag Drucksache 20/7571 Antrag der Fraktionen ...,antrag,0.0
Deutscher Bundestag Drucksache 20/7571 Antrag der Fraktionen ...,der,0.0
Deutscher Bundestag Drucksache 20/7571 Antrag der Fraktionen ...,fraktionen,0.0
Deutscher Bundestag Drucksache 20/7571 Antrag der Fraktionen ...,.,0.0
Deutscher Bundestag Drucksache 20/7571 Antrag der Fraktionen ...,jul,0.0
Deutscher Bundestag Drucksache 20/7571 Antrag der Fraktionen ...,4,0.0
Deutscher Bundestag Drucksache 20/7571 Antrag der Fraktionen ...,",",0.0
Deutscher Bundestag Drucksache 20/7571 Antrag der Fraktionen ...,2023,0.0
Deutscher Bundestag Drucksache 20/7571 Antrag der Fraktionen ...,um,0.0
Deutscher Bundestag Drucksache 20/7571 Antrag der Fraktionen ...,dem,0.0
Deutscher Bundestag Drucksache 20/7571 Antrag der Fraktionen ...,fachkräftemangel,0.0
Deutscher Bundestag Drucksache 20/7571 Antrag der Fraktionen ...,in,0.0
Deutscher Bundestag Drucksache 20/7571 Antrag der Fraktionen ...,maritimen,0.0
Deutscher Bundestag Drucksache 20/7571 Antrag der Fraktionen ...,branche,0.0
Deutscher Bundestag Drucksache 20/7571 Antrag der Fraktionen ...,zu,0.0
Deutscher Bundestag Drucksache 20/7571 Antrag der Fraktionen ...,begegnen,0.0
Deutscher Bundestag Drucksache 20/7571 Antrag der Fraktionen ...,stiegenen,0.0
Deutscher Bundestag Drucksache 20/7571 Antrag der Fraktionen ...,energiekosten,0.0
Deutscher Bundestag Drucksache 20/7571 Antrag der Fraktionen ...,belasten,-0.5078
Deutscher Bundestag Drucksache 20/7571 Antrag der Fraktionen ...,die,0.0
Deutscher Bundestag Drucksache 20/7571 Antrag der Fraktionen ...,maritime,0.0
Deutscher Bundestag Drucksache 20/7571 Antrag der Fraktionen ...,wirtschaft,0.0
Deutscher Bundestag Drucksache 20/7571 Antrag der Fraktionen ...,deutschland,0.0
Zukunftskonzept für die Maritime Wirtschaft in Mecklenburg ...,zukunftskonzept,0.0
Zukunftskonzept für die Maritime Wirtschaft in Mecklenburg ...,für,0.0
Zukunftskonzept für die Maritime Wirtschaft in Mecklenburg ...,die,0.0
Zukunftskonzept für die Maritime Wirtschaft in Mecklenburg ...,maritime,0.0
Zukunftskonzept für die Maritime Wirtschaft in Mecklenburg ...,wirtschaft,0.0
Zukunftskonzept für die Maritime Wirtschaft in Mecklenburg ...,in,0.0
Zukunftskonzept für die Maritime Wirtschaft in Mecklenburg ...,mecklenburg,0.0
Zukunftskonzept für die Maritime Wirtschaft in Mecklenburg ...,.,0.0
Zukunftskonzept für die Maritime Wirtschaft in Mecklenburg ...,jul,0.0
Zukunftskonzept für die Maritime Wirtschaft in Mecklenburg ...,17,0.0
Zukunftskonzept für die Maritime Wirtschaft in Mecklenburg ...,",",0.0
Zukunftskonzept für die Maritime Wirtschaft in Mecklenburg ...,2024,0.0
Zukunftskonzept für die Maritime Wirtschaft in Mecklenburg ...,-,0.0
Zukunftskonzept für die Maritime Wirtschaft in Mecklenburg ...,vorpommern,0.0
Zukunftskonzept für die Maritime Wirtschaft in Mecklenburg ...,16,0.0
Zukunftskonzept für die Maritime Wirtschaft in Mecklenburg ...,/,0.0
Zukunftskonzept für die Maritime Wirtschaft in Mecklenburg ...,82,0.0
Zukunftskonzept für die Maritime Wirtschaft in Mecklenburg ...,confidential,0.0
Zukunftskonzept für die Maritime Wirtschaft in Mecklenburg ...,4,0.0
Zukunftskonzept für die Maritime Wirtschaft in Mecklenburg ...,3,0.0
Zukunftskonzept für die Maritime Wirtschaft in Mecklenburg ...,demografischer,0.0
Zukunftskonzept für die Maritime Wirtschaft in Mecklenburg ...,wandel,0.0
Zukunftskonzept für die Maritime Wirtschaft in Mecklenburg ...,und,0.0
Zukunftskonzept für die Maritime Wirtschaft in Mecklenburg ...,fachkräftemangel,0.0
Zukunftskonzept für die Maritime Wirtschaft in Mecklenburg ...,deutschland,0.0
Zukunftskonzept für die Maritime Wirtschaft in Mecklenburg ...,(,0.0
Zukunftskonzept für die Maritime Wirtschaft in Mecklenburg ...,bmwk,0.0
Zukunftskonzept für die Maritime Wirtschaft in Mecklenburg ...,),0.0
Zukunftskonzept für die Maritime Wirtschaft in Mecklenburg ...,:,0.0
Nachwuchssorgen an Bord: Ein Tag mit Schiffsmechaniker Jan ...,nachwuchssorgen,0.0
Nachwuchssorgen an Bord: Ein Tag mit Schiffsmechaniker Jan ...,an,0.0
Nachwuchssorgen an Bord: Ein Tag mit Schiffsmechaniker Jan ...,bord,0.0
Nachwuchssorgen an Bord: Ein Tag mit Schiffsmechaniker Jan ...,:,0.0
Nachwuchssorgen an Bord: Ein Tag mit Schiffsmechaniker Jan ...,ein,0.0
Nachwuchssorgen an Bord: Ein Tag mit Schiffsmechaniker Jan ...,tag,0.0
Nachwuchssorgen an Bord: Ein Tag mit Schiffsmechaniker Jan ...,mit,0.0
Nachwuchssorgen an Bord: Ein Tag mit Schiffsmechaniker Jan ...,schiffsmechaniker,0.0
Nachwuchssorgen an Bord: Ein Tag mit Schiffsmechaniker Jan ...,jan,0.0
Nachwuchssorgen an Bord: Ein Tag mit Schiffsmechaniker Jan ...,.,0.0
Nachwuchssorgen an Bord: Ein Tag mit Schiffsmechaniker Jan ...,aug,0.0
Nachwuchssorgen an Bord: Ein Tag mit Schiffsmechaniker Jan ...,5,0.0
Nachwuchssorgen an Bord: Ein Tag mit Schiffsmechaniker Jan ...,",",0.0
Nachwuchssorgen an Bord: Ein Tag mit Schiffsmechaniker Jan ...,2024,0.0
Nachwuchssorgen an Bord: Ein Tag mit Schiffsmechaniker Jan ...,der,0.0
Nachwuchssorgen an Bord: Ein Tag mit Schiffsmechaniker Jan ...,fachkräftemangel,0.0
Nachwuchssorgen an Bord: Ein Tag mit Schiffsmechaniker Jan ...,ist,0.0
Nachwuchssorgen an Bord: Ein Tag mit Schiffsmechaniker Jan ...,nach,0.0
Nachwuchssorgen an Bord: Ein Tag mit Schiffsmechaniker Jan ...,wie,0.0
Nachwuchssorgen an Bord: Ein Tag mit Schiffsmechaniker Jan ...,vor,0.0
Nachwuchssorgen an Bord: Ein Tag mit Schiffsmechaniker Jan ...,das,0.0
Nachwuchssorgen an Bord: Ein Tag mit Schiffsmechaniker Jan ...,größte,0.0
Nachwuchssorgen an Bord: Ein Tag mit Schiffsmechaniker Jan ...,problem,0.0
Nachwuchssorgen an Bord: Ein Tag mit Schiffsmechaniker Jan ...,für,0.0
Nachwuchssorgen an Bord: Ein Tag mit Schiffsmechaniker Jan ...,die,0.0
Nachwuchssorgen an Bord: Ein Tag mit Schiffsmechaniker Jan ...,maritime,0.0
Nachwuchssorgen an Bord: Ein Tag mit Schiffsmechaniker Jan ...,wirtschaft,0.0
Nachwuchssorgen an Bord: Ein Tag mit Schiffsmechaniker Jan ...,jeder,0.0
Nachwuchssorgen an Bord: Ein Tag mit Schiffsmechaniker Jan ...,zweite,0.0
Nachwuchssorgen an Bord: Ein Tag mit Schiffsmechaniker Jan ...,betrieb,0.0
Nachwuchssorgen an Bord: Ein Tag mit Schiffsmechaniker Jan ...,klagt,0.0
Nachwuchssorgen an Bord: Ein Tag mit Schiffsmechaniker Jan ...,über,0.0
Nachwuchssorgen an Bord: Ein Tag mit Schiffsmechaniker Jan ...,den,0.0
Nachwuchssorgen an Bord: Ein Tag mit Schiffsmechaniker Jan ...,anhaltenden,0.0
Nachwuchssorgen an Bord: Ein Tag mit Schiffsmechaniker Jan ...,mangel,0.0
Maritimes | Energiepreise und Fachkräftemangel belasten Wirtschaft,maritimes,0.0
Maritimes | Energiepreise und Fachkräftemangel belasten Wirtschaft,energiepreise,0.0
Maritimes | Energiepreise und Fachkräftemangel belasten Wirtschaft,und,0.0
Maritimes | Energiepreise und Fachkräftemangel belasten Wirtschaft,fachkräftemangel,0.0
Maritimes | Energiepreise und Fachkräftemangel belasten Wirtschaft,belasten,-0.5078
Maritimes | Energiepreise und Fachkräftemangel belasten Wirtschaft,wirtschaft,0.0
Maritimes | Energiepreise und Fachkräftemangel belasten Wirtschaft,jun,0.0
Maritimes | Energiepreise und Fachkräftemangel belasten Wirtschaft,18,0.0
Maritimes | Energiepreise und Fachkräftemangel belasten Wirtschaft,",",0.0
Maritimes | Energiepreise und Fachkräftemangel belasten Wirtschaft,2022,0.0
Maritimes | Energiepreise und Fachkräftemangel belasten Wirtschaft,.,0.0
Maritimes | Energiepreise und Fachkräftemangel belasten Wirtschaft,sorgen,-0.0048
Maritimes | Energiepreise und Fachkräftemangel belasten Wirtschaft,um,0.0
Maritimes | Energiepreise und Fachkräftemangel belasten Wirtschaft,hohe,0.0
Maritimes | Energiepreise und Fachkräftemangel belasten Wirtschaft,energiekosten,0.0
Maritimes | Energiepreise und Fachkräftemangel belasten Wirtschaft,die,0.0
Maritimes | Energiepreise und Fachkräftemangel belasten Wirtschaft,maritime,0.0
Maritimes | Energiepreise und Fachkräftemangel belasten Wirtschaft,in,0.0
Maritimes | Energiepreise und Fachkräftemangel belasten Wirtschaft,deutschland,0.0
Maritimes | Energiepreise und Fachkräftemangel belasten Wirtschaft,ihrer,0.0
Maritimes | Energiepreise und Fachkräftemangel belasten Wirtschaft,frühjahrsumfrage,0.0
Maritimes | Energiepreise und Fachkräftemangel belasten Wirtschaft,habe,0.0
Maritimes | Energiepreise und Fachkräftemangel belasten Wirtschaft,sich,0.0
Maritimes | Energiepreise und Fachkräftemangel belasten Wirtschaft,der,0.0
IHK Nord: Bund sollte maritime Wirtschaft besser unterstützen ...,ihk,0.0
IHK Nord: Bund sollte maritime Wirtschaft besser unterstützen ...,nord,0.0
IHK Nord: Bund sollte maritime Wirtschaft besser unterstützen ...,:,0.0
IHK Nord: Bund sollte maritime Wirtschaft besser unterstützen ...,bund,0.0
IHK Nord: Bund sollte maritime Wirtschaft besser unterstützen ...,sollte,0.0
IHK Nord: Bund sollte maritime Wirtschaft besser unterstützen ...,maritime,0.0
IHK Nord: Bund sollte maritime Wirtschaft besser unterstützen ...,wirtschaft,0.0
IHK Nord: Bund sollte maritime Wirtschaft besser unterstützen ...,besser,0.004
IHK Nord: Bund sollte maritime Wirtschaft besser unterstützen ...,unterstützen,0.004
IHK Nord: Bund sollte maritime Wirtschaft besser unterstützen ...,.,0.0
IHK Nord: Bund sollte maritime Wirtschaft besser unterstützen ...,maritimen,0.0
IHK Nord: Bund sollte maritime Wirtschaft besser unterstützen ...,gesichert,0.0
IHK Nord: Bund sollte maritime Wirtschaft besser unterstützen ...,und,0.0
IHK Nord: Bund sollte maritime Wirtschaft besser unterstützen ...,gesteigert,0.004
IHK Nord: Bund sollte maritime Wirtschaft besser unterstützen ...,werden,0.0
